pair_id,variant,plain_size,transformed_size,recv_ts_us,payload_bytes
50057,0,128,0,1763725872665728,128
50057,1,128,256,1763725872665739,256
50058,0,128,0,1763725872665745,128
50058,1,128,256,1763725872665752,256
50059,0,128,0,1763725872666221,128
50059,1,128,256,1763725872666237,256
50060,0,128,0,1763725872666787,128
50060,1,128,256,1763725872666813,256
50061,0,128,0,1763725872666821,128
50061,1,128,256,1763725872666828,256
50062,0,128,0,1763725872667387,128
50062,1,128,256,1763725872667405,256
50063,0,128,0,1763725872667623,128
50063,1,128,256,1763725872667632,256
50064,0,128,0,1763725872667960,128
50064,1,128,256,1763725872667976,256
50065,0,128,0,1763725872668512,128
50065,1,128,256,1763725872668521,256
50066,0,128,0,1763725872669967,128
50066,1,128,256,1763725872669990,256
50067,0,128,0,1763725872670329,128
50067,1,128,256,1763725872670340,256
50068,0,128,0,1763725872670352,128
50068,1,128,256,1763725872670359,256
50069,0,128,0,1763725872670407,128
50069,1,128,256,1763725872670418,256
50070,0,128,0,1763725872670427,128
50070,1,128,256,1763725872670434,256
50071,0,128,0,1763725872670481,128
50071,1,128,256,1763725872670489,256
50072,0,128,0,1763725872670521,128
50072,1,128,256,1763725872670528,256
50073,0,128,0,1763725872671071,128
50073,1,128,256,1763725872671091,256
50074,0,128,0,1763725872671098,128
50074,1,128,256,1763725872671107,256
50075,0,128,0,1763725872671135,128
50075,1,128,256,1763725872671145,256
50076,0,128,0,1763725872671651,128
50076,1,128,256,1763725872671661,256
50077,0,128,0,1763725872672191,128
50077,1,128,256,1763725872672201,256
50078,0,128,0,1763725872672225,128
50078,1,128,256,1763725872672233,256
50079,0,128,0,1763725872672916,128
50079,1,128,256,1763725872672939,256
50080,0,128,0,1763725872672948,128
50080,1,128,256,1763725872672956,256
50081,0,128,0,1763725872673244,128
50081,1,128,256,1763725872673258,256
50082,0,128,0,1763725872673268,128
50082,1,128,256,1763725872673276,256
50083,0,128,0,1763725872673321,128
50083,1,128,256,1763725872673333,256
50084,0,128,0,1763725872673764,128
50084,1,128,256,1763725872673777,256
50085,0,128,0,1763725872673786,128
50085,1,128,256,1763725872673795,256
50086,0,128,0,1763725872674320,128
50086,1,128,256,1763725872674333,256
50087,0,128,0,1763725872675771,128
50087,1,128,256,1763725872675792,256
50088,0,128,0,1763725872676334,128
50088,1,128,256,1763725872676354,256
50089,0,128,0,1763725872676375,128
50089,1,128,256,1763725872676384,256
50090,0,128,0,1763725872676393,128
50090,1,128,256,1763725872676403,256
50091,0,128,0,1763725872676411,128
50091,1,128,256,1763725872676418,256
50092,0,128,0,1763725872676971,128
50092,1,128,256,1763725872676990,256
50093,0,128,0,1763725872676997,128
50093,1,128,256,1763725872677003,256
50094,0,128,0,1763725872677503,128
50094,1,128,256,1763725872677521,256
50095,0,128,0,1763725872677527,128
50095,1,128,256,1763725872677533,256
50096,0,128,0,1763725872678149,128
50096,1,128,256,1763725872678166,256
50097,0,128,0,1763725872678172,128
50097,1,128,256,1763725872678177,256
50098,0,128,0,1763725872678183,128
50098,1,128,256,1763725872678188,256
50099,0,128,0,1763725872678680,128
50099,1,128,256,1763725872678698,256
50100,0,128,0,1763725872678704,128
50100,1,128,256,1763725872678710,256
50101,0,128,0,1763725872679330,128
50101,1,128,256,1763725872679347,256
50102,0,128,0,1763725872679354,128
50102,1,128,256,1763725872679360,256
50103,0,128,0,1763725872679773,128
50103,1,128,256,1763725872679782,256
50104,0,128,0,1763725872679788,128
50104,1,128,256,1763725872679793,256
50105,0,128,0,1763725872680266,128
50105,1,128,256,1763725872680276,256
50106,0,128,0,1763725872680678,128
50106,1,128,256,1763725872680691,256
50107,0,128,0,1763725872682075,128
50107,1,128,256,1763725872682089,256
50108,0,128,0,1763725872682761,128
50108,1,128,256,1763725872682817,256
50109,0,128,0,1763725872682825,128
50109,1,128,256,1763725872682831,256
50110,0,128,0,1763725872682838,128
50110,1,128,256,1763725872682843,256
50111,0,128,0,1763725872682850,128
50111,1,128,256,1763725872682856,256
50112,0,128,0,1763725872682865,128
50112,1,128,256,1763725872682877,256
50113,0,128,0,1763725872683322,128
50113,1,128,256,1763725872683337,256
50114,0,128,0,1763725872684001,128
50114,1,128,256,1763725872684024,256
50115,0,128,0,1763725872684032,128
50115,1,128,256,1763725872684038,256
50116,0,128,0,1763725872684046,128
50116,1,128,256,1763725872684321,256
50117,0,128,0,1763725872684332,128
50117,1,128,256,1763725872684338,256
50118,0,128,0,1763725872684348,128
50118,1,128,256,1763725872684920,256
50119,0,128,0,1763725872684944,128
50119,1,128,256,1763725872684953,256
50120,0,128,0,1763725872684962,128
50120,1,128,256,1763725872685331,256
50121,0,128,0,1763725872685346,128
50121,1,128,256,1763725872685755,256
50122,0,128,0,1763725872685766,128
50122,1,128,256,1763725872686210,256
50123,0,128,0,1763725872686227,128
50123,1,128,256,1763725872686236,256
50124,0,128,0,1763725872686245,128
50124,1,128,256,1763725872686704,256
50125,0,128,0,1763725872686719,128
50125,1,128,256,1763725872687191,256
50126,0,128,0,1763725872687205,128
50126,1,128,256,1763725872687634,256
50127,0,128,0,1763725872687647,128
50127,1,128,256,1763725872687655,256
50128,0,128,0,1763725872687665,128
50128,1,128,256,1763725872687674,256
50129,0,128,0,1763725872688192,128
50129,1,128,256,1763725872688209,256
50130,0,128,0,1763725872688722,128
50130,1,128,256,1763725872688741,256
50131,0,128,0,1763725872688749,128
50131,1,128,256,1763725872688757,256
50132,0,128,0,1763725872689251,128
50132,1,128,256,1763725872689269,256
50133,0,128,0,1763725872689278,128
50133,1,128,256,1763725872689286,256
50134,0,128,0,1763725872689951,128
50134,1,128,256,1763725872689966,256
50135,0,128,0,1763725872690481,128
50135,1,128,256,1763725872690504,256
50136,0,128,0,1763725872690516,128
50136,1,128,256,1763725872690523,256
50137,0,128,0,1763725872690981,128
50137,1,128,256,1763725872691001,256
50138,0,128,0,1763725872691009,128
50138,1,128,256,1763725872691015,256
50139,0,128,0,1763725872691396,128
50139,1,128,256,1763725872691408,256
50140,0,128,0,1763725872691973,128
50140,1,128,256,1763725872691993,256
50141,0,128,0,1763725872692402,128
50141,1,128,256,1763725872692412,256
50142,0,128,0,1763725872692937,128
50142,1,128,256,1763725872692961,256
50143,0,128,0,1763725872692969,128
50143,1,128,256,1763725872692978,256
50144,0,128,0,1763725872693430,128
50144,1,128,256,1763725872693442,256
50145,0,128,0,1763725872694225,128
50145,1,128,256,1763725872694237,256
50146,0,128,0,1763725872694673,128
50146,1,128,256,1763725872694692,256
50147,0,128,0,1763725872694700,128
50147,1,128,256,1763725872694706,256
50148,0,128,0,1763725872694729,128
50148,1,128,256,1763725872694739,256
50149,0,128,0,1763725872694829,128
50149,1,128,256,1763725872694839,256
50150,0,128,0,1763725872694845,128
50150,1,128,256,1763725872694850,256
50151,0,128,0,1763725872695426,128
50151,1,128,256,1763725872695435,256
50152,0,128,0,1763725872695651,128
50152,1,128,256,1763725872695670,256
50153,0,128,0,1763725872696078,128
50153,1,128,256,1763725872696095,256
50154,0,128,0,1763725872696103,128
50154,1,128,256,1763725872696109,256
50155,0,128,0,1763725872696669,128
50155,1,128,256,1763725872696679,256
50156,0,128,0,1763725872696684,128
50156,1,128,256,1763725872696690,256
50157,0,128,0,1763725872697122,128
50157,1,128,256,1763725872697136,256
50158,0,128,0,1763725872697141,128
50158,1,128,256,1763725872697146,256
50159,0,128,0,1763725872697625,128
50159,1,128,256,1763725872697634,256
50160,0,128,0,1763725872697641,128
50160,1,128,256,1763725872697648,256
50161,0,128,0,1763725872698174,128
50161,1,128,256,1763725872698188,256
50162,0,128,0,1763725872698567,128
50162,1,128,256,1763725872698576,256
50163,0,128,0,1763725872699104,128
50163,1,128,256,1763725872699121,256
50164,0,128,0,1763725872699647,128
50164,1,128,256,1763725872699672,256
50165,0,128,0,1763725872700096,128
50165,1,128,256,1763725872700118,256
50166,0,128,0,1763725872700126,128
50166,1,128,256,1763725872700650,256
50167,0,128,0,1763725872700666,128
50167,1,128,256,1763725872700673,256
50168,0,128,0,1763725872700681,128
50168,1,128,256,1763725872701078,256
50169,0,128,0,1763725872701091,128
50169,1,128,256,1763725872701655,256
50170,0,128,0,1763725872702042,128
50170,1,128,256,1763725872702060,256
50171,0,128,0,1763725872702068,128
50171,1,128,256,1763725872702076,256
50172,0,128,0,1763725872702564,128
50172,1,128,256,1763725872702577,256
50173,0,128,0,1763725872702992,128
50173,1,128,256,1763725872703007,256
50174,0,128,0,1763725872703017,128
50174,1,128,256,1763725872703028,256
50175,0,128,0,1763725872703554,128
50175,1,128,256,1763725872703574,256
50176,0,128,0,1763725872708814,128
50176,1,128,256,1763725872708863,256
50177,0,128,0,1763725872709418,128
50177,1,128,256,1763725872709429,256
50178,0,128,0,1763725872709435,128
50178,1,128,256,1763725872709440,256
50179,0,128,0,1763725872709445,128
50179,1,128,256,1763725872709451,256
50180,0,128,0,1763725872709456,128
50180,1,128,256,1763725872709461,256
50181,0,128,0,1763725872709466,128
50181,1,128,256,1763725872709472,256
50182,0,128,0,1763725872709479,128
50182,1,128,256,1763725872709487,256
50183,0,128,0,1763725872709646,128
50183,1,128,256,1763725872709665,256
50184,0,128,0,1763725872709672,128
50184,1,128,256,1763725872709677,256
50185,0,128,0,1763725872709683,128
50185,1,128,256,1763725872709688,256
50186,0,128,0,1763725872709693,128
50186,1,128,256,1763725872709699,256
50187,0,128,0,1763725872709799,128
50187,1,128,256,1763725872709819,256
50188,0,128,0,1763725872709828,128
50188,1,128,256,1763725872709836,256
50189,0,128,0,1763725872709845,128
50189,1,128,256,1763725872709852,256
50190,0,128,0,1763725872709894,128
50190,1,128,256,1763725872709904,256
50191,0,128,0,1763725872709912,128
50191,1,128,256,1763725872709920,256
50192,0,128,0,1763725872710324,128
50192,1,128,256,1763725872710357,256
50193,0,128,0,1763725872710377,128
50193,1,128,256,1763725872710399,256
50194,0,128,0,1763725872710408,128
50194,1,128,256,1763725872710937,256
50195,0,128,0,1763725872710954,128
50195,1,128,256,1763725872711338,256
50196,0,128,0,1763725872711352,128
50196,1,128,256,1763725872711359,256
50197,0,128,0,1763725872711399,128
50197,1,128,256,1763725872711408,256
50198,0,128,0,1763725872711866,128
50198,1,128,256,1763725872711883,256
50199,0,128,0,1763725872711891,128
50199,1,128,256,1763725872711898,256
50200,0,128,0,1763725872711925,128
50200,1,128,256,1763725872711933,256
50201,0,128,0,1763725872712437,128
50201,1,128,256,1763725872712447,256
50202,0,128,0,1763725872713525,128
50202,1,128,256,1763725872713534,256
50203,0,128,0,1763725872713997,128
50203,1,128,256,1763725872714014,256
50204,0,128,0,1763725872714021,128
50204,1,128,256,1763725872714028,256
50205,0,128,0,1763725872714035,128
50205,1,128,256,1763725872714041,256
50206,0,128,0,1763725872714062,128
50206,1,128,256,1763725872714070,256
50207,0,128,0,1763725872714107,128
50207,1,128,256,1763725872714115,256
50208,0,128,0,1763725872714629,128
50208,1,128,256,1763725872714639,256
50209,0,128,0,1763725872715189,128
50209,1,128,256,1763725872715204,256
50210,0,128,0,1763725872715213,128
50210,1,128,256,1763725872715220,256
50211,0,128,0,1763725872715227,128
50211,1,128,256,1763725872715234,256
50212,0,128,0,1763725872716006,128
50212,1,128,256,1763725872716031,256
50213,0,128,0,1763725872717465,128
50213,1,128,256,1763725872717523,256
50214,0,128,0,1763725872717531,128
50214,1,128,256,1763725872717540,256
50215,0,128,0,1763725872717741,128
50215,1,128,256,1763725872717764,256
50216,0,128,0,1763725872717773,128
50216,1,128,256,1763725872717780,256
50217,0,128,0,1763725872717892,128
50217,1,128,256,1763725872717914,256
50218,0,128,0,1763725872718740,128
50218,1,128,256,1763725872718811,256
50219,0,128,0,1763725872719118,128
50219,1,128,256,1763725872719136,256
50220,0,128,0,1763725872719145,128
50220,1,128,256,1763725872719154,256
50221,0,128,0,1763725872719161,128
50221,1,128,256,1763725872719169,256
50222,0,128,0,1763725872719177,128
50222,1,128,256,1763725872719194,256
50223,0,128,0,1763725872719205,128
50223,1,128,256,1763725872719721,256
50224,0,128,0,1763725872719733,128
50224,1,128,256,1763725872720174,256
50225,0,128,0,1763725872720191,128
50225,1,128,256,1763725872720199,256
50226,0,128,0,1763725872720209,128
50226,1,128,256,1763725872720707,256
50227,0,128,0,1763725872720718,128
50227,1,128,256,1763725872720725,256
50228,0,128,0,1763725872720731,128
50228,1,128,256,1763725872720737,256
50229,0,128,0,1763725872721191,128
50229,1,128,256,1763725872721212,256
50230,0,128,0,1763725872721590,128
50230,1,128,256,1763725872721603,256
50231,0,128,0,1763725872722137,128
50231,1,128,256,1763725872722155,256
50232,0,128,0,1763725872722636,128
50232,1,128,256,1763725872722649,256
50233,0,128,0,1763725872723140,128
50233,1,128,256,1763725872723154,256
50234,0,128,0,1763725872723557,128
50234,1,128,256,1763725872723568,256
50235,0,128,0,1763725872724083,128
50235,1,128,256,1763725872724095,256
50236,0,128,0,1763725872724124,128
50236,1,128,256,1763725872724132,256
50237,0,128,0,1763725872724162,128
50237,1,128,256,1763725872724173,256
50238,0,128,0,1763725872724712,128
50238,1,128,256,1763725872724727,256
50239,0,128,0,1763725872724751,128
50239,1,128,256,1763725872724760,256
50240,0,128,0,1763725872724788,128
50240,1,128,256,1763725872724799,256
50241,0,128,0,1763725872725243,128
50241,1,128,256,1763725872725267,256
50242,0,128,0,1763725872725758,128
50242,1,128,256,1763725872725771,256
50243,0,128,0,1763725872725800,128
50243,1,128,256,1763725872725811,256
50244,0,128,0,1763725872726322,128
50244,1,128,256,1763725872726339,256
50245,0,128,0,1763725872726798,128
50245,1,128,256,1763725872726808,256
50246,0,128,0,1763725872731071,128
50246,1,128,256,1763725872731091,256
50247,0,128,0,1763725872731508,128
50247,1,128,256,1763725872731531,256
50248,0,128,0,1763725872731538,128
50248,1,128,256,1763725872731543,256
50249,0,128,0,1763725872731548,128
50249,1,128,256,1763725872731554,256
50250,0,128,0,1763725872731650,128
50250,1,128,256,1763725872731667,256
50251,0,128,0,1763725872731674,128
50251,1,128,256,1763725872731679,256
50252,0,128,0,1763725872731684,128
50252,1,128,256,1763725872731689,256
50253,0,128,0,1763725872731739,128
50253,1,128,256,1763725872731748,256
50254,0,128,0,1763725872731753,128
50254,1,128,256,1763725872731758,256
50255,0,128,0,1763725872731775,128
50255,1,128,256,1763725872731781,256
50256,0,128,0,1763725872731877,128
50256,1,128,256,1763725872731886,256
50257,0,128,0,1763725872731893,128
50257,1,128,256,1763725872731899,256
50258,0,128,0,1763725872732426,128
50258,1,128,256,1763725872732440,256
50259,0,128,0,1763725872732449,128
50259,1,128,256,1763725872732454,256
50260,0,128,0,1763725872732494,128
50260,1,128,256,1763725872732503,256
50261,0,128,0,1763725872732536,128
50261,1,128,256,1763725872732545,256
50262,0,128,0,1763725872732572,128
50262,1,128,256,1763725872732580,256
50263,0,128,0,1763725872732981,128
50263,1,128,256,1763725872733001,256
50264,0,128,0,1763725872733008,128
50264,1,128,256,1763725872733565,256
50265,0,128,0,1763725872733575,128
50265,1,128,256,1763725872734112,256
50266,0,128,0,1763725872734123,128
50266,1,128,256,1763725872734620,256
50267,0,128,0,1763725872734630,128
50267,1,128,256,1763725872734638,256
50268,0,128,0,1763725872734646,128
50268,1,128,256,1763725872735148,256
50269,0,128,0,1763725872735159,128
50269,1,128,256,1763725872735708,256
50270,0,128,0,1763725872735717,128
50270,1,128,256,1763725872735724,256
50271,0,128,0,1763725872735731,128
50271,1,128,256,1763725872736284,256
50272,0,128,0,1763725872736305,128
50272,1,128,256,1763725872736763,256
50273,0,128,0,1763725872736783,128
50273,1,128,256,1763725872737266,256
50274,0,128,0,1763725872738062,128
50274,1,128,256,1763725872738091,256
50275,0,128,0,1763725872738321,128
50275,1,128,256,1763725872738332,256
50276,0,128,0,1763725872738341,128
50276,1,128,256,1763725872738350,256
50277,0,128,0,1763725872738478,128
50277,1,128,256,1763725872738499,256
50278,0,128,0,1763725872738509,128
50278,1,128,256,1763725872738518,256
50279,0,128,0,1763725872739044,128
50279,1,128,256,1763725872739064,256
50280,0,128,0,1763725872739073,128
50280,1,128,256,1763725872739081,256
50281,0,128,0,1763725872739425,128
50281,1,128,256,1763725872739435,256
50282,0,128,0,1763725872739444,128
50282,1,128,256,1763725872739452,256
50283,0,128,0,1763725872739915,128
50283,1,128,256,1763725872739932,256
50284,0,128,0,1763725872740468,128
50284,1,128,256,1763725872740477,256
50285,0,128,0,1763725872740888,128
50285,1,128,256,1763725872740912,256
50286,0,128,0,1763725872741353,128
50286,1,128,256,1763725872741385,256
50287,0,128,0,1763725872743722,128
50287,1,128,256,1763725872743730,256
50288,0,128,0,1763725872744267,128
50288,1,128,256,1763725872744284,256
50289,0,128,0,1763725872744289,128
50289,1,128,256,1763725872744294,256
50290,0,128,0,1763725872744311,128
50290,1,128,256,1763725872744318,256
50291,0,128,0,1763725872744373,128
50291,1,128,256,1763725872744381,256
50292,0,128,0,1763725872744484,128
50292,1,128,256,1763725872744502,256
50293,0,128,0,1763725872744509,128
50293,1,128,256,1763725872744517,256
50294,0,128,0,1763725872745113,128
50294,1,128,256,1763725872745130,256
50295,0,128,0,1763725872747429,128
50295,1,128,256,1763725872747451,256
50296,0,128,0,1763725872747879,128
50296,1,128,256,1763725872747919,256
50297,0,128,0,1763725872747925,128
50297,1,128,256,1763725872747930,256
50298,0,128,0,1763725872747934,128
50298,1,128,256,1763725872747940,256
50299,0,128,0,1763725872747945,128
50299,1,128,256,1763725872747949,256
50300,0,128,0,1763725872747954,128
50300,1,128,256,1763725872747961,256
50301,0,128,0,1763725872747968,128
50301,1,128,256,1763725872747972,256
50302,0,128,0,1763725872748068,128
50302,1,128,256,1763725872748077,256
50303,0,128,0,1763725872748083,128
50303,1,128,256,1763725872748090,256
50304,0,128,0,1763725872748096,128
50304,1,128,256,1763725872748102,256
50305,0,128,0,1763725872748204,128
50305,1,128,256,1763725872748211,256
50306,0,128,0,1763725872748217,128
50306,1,128,256,1763725872748222,256
50307,0,128,0,1763725872748229,128
50307,1,128,256,1763725872748235,256
50308,0,128,0,1763725872750043,128
50308,1,128,256,1763725872750069,256
50309,0,128,0,1763725872750079,128
50309,1,128,256,1763725872750086,256
50310,0,128,0,1763725872750093,128
50310,1,128,256,1763725872750104,256
50311,0,128,0,1763725872750112,128
50311,1,128,256,1763725872750118,256
50312,0,128,0,1763725872750126,128
50312,1,128,256,1763725872750132,256
50313,0,128,0,1763725872750968,128
50313,1,128,256,1763725872750979,256
50314,0,128,0,1763725872750985,128
50314,1,128,256,1763725872750992,256
50315,0,128,0,1763725872753223,128
50315,1,128,256,1763725872753276,256
50316,0,128,0,1763725872754079,128
50316,1,128,256,1763725872754123,256
50317,0,128,0,1763725872754132,128
50317,1,128,256,1763725872754139,256
50318,0,128,0,1763725872754145,128
50318,1,128,256,1763725872754152,256
50319,0,128,0,1763725872754158,128
50319,1,128,256,1763725872754165,256
50320,0,128,0,1763725872754174,128
50320,1,128,256,1763725872754191,256
50321,0,128,0,1763725872754201,128
50321,1,128,256,1763725872754211,256
50322,0,128,0,1763725872754222,128
50322,1,128,256,1763725872754230,256
50323,0,128,0,1763725872754243,128
50323,1,128,256,1763725872754252,256
50324,0,128,0,1763725872755074,128
50324,1,128,256,1763725872755127,256
50325,0,128,0,1763725872755139,128
50325,1,128,256,1763725872755149,256
50326,0,128,0,1763725872755158,128
50326,1,128,256,1763725872755167,256
50327,0,128,0,1763725872755176,128
50327,1,128,256,1763725872755188,256
50328,0,128,0,1763725872755438,128
50328,1,128,256,1763725872755451,256
50329,0,128,0,1763725872755990,128
50329,1,128,256,1763725872756001,256
50330,0,128,0,1763725872756011,128
50330,1,128,256,1763725872756020,256
50331,0,128,0,1763725872756030,128
50331,1,128,256,1763725872756039,256
50332,0,128,0,1763725872756426,128
50332,1,128,256,1763725872756456,256
50333,0,128,0,1763725872756468,128
50333,1,128,256,1763725872757010,256
50334,0,128,0,1763725872757029,128
50334,1,128,256,1763725872757528,256
50335,0,128,0,1763725872757539,128
50335,1,128,256,1763725872757546,256
50336,0,128,0,1763725872757552,128
50336,1,128,256,1763725872758025,256
50337,0,128,0,1763725872758038,128
50337,1,128,256,1763725872758045,256
50338,0,128,0,1763725872758052,128
50338,1,128,256,1763725872758090,256
50339,0,128,0,1763725872758100,128
50339,1,128,256,1763725872758553,256
50340,0,128,0,1763725872759427,128
50340,1,128,256,1763725872759447,256
50341,0,128,0,1763725872759998,128
50341,1,128,256,1763725872760007,256
50342,0,128,0,1763725872760013,128
50342,1,128,256,1763725872760018,256
50343,0,128,0,1763725872760024,128
50343,1,128,256,1763725872760029,256
50344,0,128,0,1763725872760034,128
50344,1,128,256,1763725872760039,256
50345,0,128,0,1763725872760569,128
50345,1,128,256,1763725872762011,256
50346,0,128,0,1763725872762029,128
50346,1,128,256,1763725872762545,256
50347,0,128,0,1763725872762563,128
50347,1,128,256,1763725872762569,256
50348,0,128,0,1763725872762574,128
50348,1,128,256,1763725872762579,256
50349,0,128,0,1763725872762584,128
50349,1,128,256,1763725872762589,256
50350,0,128,0,1763725872762594,128
50350,1,128,256,1763725872762604,256
50351,0,128,0,1763725872762612,128
50351,1,128,256,1763725872763202,256
50352,0,128,0,1763725872763223,128
50352,1,128,256,1763725872763854,256
50353,0,128,0,1763725872771438,128
50353,1,128,256,1763725872771492,256
50354,0,128,0,1763725872772017,128
50354,1,128,256,1763725872772076,256
50355,0,128,0,1763725872772089,128
50355,1,128,256,1763725872772095,256
50356,0,128,0,1763725872772118,128
50356,1,128,256,1763725872772126,256
50357,0,128,0,1763725872772135,128
50357,1,128,256,1763725872772143,256
50358,0,128,0,1763725872772152,128
50358,1,128,256,1763725872772160,256
50359,0,128,0,1763725872772169,128
50359,1,128,256,1763725872772186,256
50360,0,128,0,1763725872772196,128
50360,1,128,256,1763725872772201,256
50361,0,128,0,1763725872772207,128
50361,1,128,256,1763725872772213,256
50362,0,128,0,1763725872772219,128
50362,1,128,256,1763725872772226,256
50363,0,128,0,1763725872772235,128
50363,1,128,256,1763725872772245,256
50364,0,128,0,1763725872772296,128
50364,1,128,256,1763725872772307,256
50365,0,128,0,1763725872772313,128
50365,1,128,256,1763725872772319,256
50366,0,128,0,1763725872772325,128
50366,1,128,256,1763725872772331,256
50367,0,128,0,1763725872772337,128
50367,1,128,256,1763725872772493,256
50368,0,128,0,1763725872772514,128
50368,1,128,256,1763725872772521,256
50369,0,128,0,1763725872772528,128
50369,1,128,256,1763725872773163,256
50370,0,128,0,1763725872773187,128
50370,1,128,256,1763725872773199,256
50371,0,128,0,1763725872773208,128
50371,1,128,256,1763725872773216,256
50372,0,128,0,1763725872773225,128
50372,1,128,256,1763725872773233,256
50373,0,128,0,1763725872773243,128
50373,1,128,256,1763725872773253,256
50374,0,128,0,1763725872773262,128
50374,1,128,256,1763725872773279,256
50375,0,128,0,1763725872773286,128
50375,1,128,256,1763725872773498,256
50376,0,128,0,1763725872773521,128
50376,1,128,256,1763725872773530,256
50377,0,128,0,1763725872773537,128
50377,1,128,256,1763725872773544,256
50378,0,128,0,1763725872773550,128
50378,1,128,256,1763725872773556,256
50379,0,128,0,1763725872773563,128
50379,1,128,256,1763725872773572,256
50380,0,128,0,1763725872773585,128
50380,1,128,256,1763725872773600,256
50381,0,128,0,1763725872773615,128
50381,1,128,256,1763725872773625,256
50382,0,128,0,1763725872773638,128
50382,1,128,256,1763725872773648,256
50383,0,128,0,1763725872773661,128
50383,1,128,256,1763725872774229,256
50384,0,128,0,1763725872774243,128
50384,1,128,256,1763725872774429,256
50385,0,128,0,1763725872774442,128
50385,1,128,256,1763725872774881,256
50386,0,128,0,1763725872775769,128
50386,1,128,256,1763725872775815,256
50387,0,128,0,1763725872776124,128
50387,1,128,256,1763725872776170,256
50388,0,128,0,1763725872776177,128
50388,1,128,256,1763725872776183,256
50389,0,128,0,1763725872776188,128
50389,1,128,256,1763725872776195,256
50390,0,128,0,1763725872776200,128
50390,1,128,256,1763725872776205,256
50391,0,128,0,1763725872776213,128
50391,1,128,256,1763725872776226,256
50392,0,128,0,1763725872776235,128
50392,1,128,256,1763725872776240,256
50393,0,128,0,1763725872776848,128
50393,1,128,256,1763725872776867,256
50394,0,128,0,1763725872776876,128
50394,1,128,256,1763725872776887,256
50395,0,128,0,1763725872777227,128
50395,1,128,256,1763725872777239,256
50396,0,128,0,1763725872777844,128
50396,1,128,256,1763725872777859,256
50397,0,128,0,1763725872778337,128
50397,1,128,256,1763725872778352,256
50398,0,128,0,1763725872778360,128
50398,1,128,256,1763725872778377,256
50399,0,128,0,1763725872778410,128
50399,1,128,256,1763725872778419,256
50400,0,128,0,1763725872778889,128
50400,1,128,256,1763725872778913,256
50401,0,128,0,1763725872779340,128
50401,1,128,256,1763725872779348,256
50402,0,128,0,1763725872779357,128
50402,1,128,256,1763725872779372,256
50403,0,128,0,1763725872779830,128
50403,1,128,256,1763725872779841,256
50404,0,128,0,1763725872780215,128
50404,1,128,256,1763725872780226,256
50405,0,128,0,1763725872780809,128
50405,1,128,256,1763725872780829,256
50406,0,128,0,1763725872781192,128
50406,1,128,256,1763725872781202,256
50407,0,128,0,1763725872781223,128
50407,1,128,256,1763725872781232,256
50408,0,128,0,1763725872781265,128
50408,1,128,256,1763725872781275,256
50409,0,128,0,1763725872782439,128
50409,1,128,256,1763725872782470,256
50410,0,128,0,1763725872782752,128
50410,1,128,256,1763725872782767,256
50411,0,128,0,1763725872782792,128
50411,1,128,256,1763725872782803,256
50412,0,128,0,1763725872783328,128
50412,1,128,256,1763725872783352,256
50413,0,128,0,1763725872783376,128
50413,1,128,256,1763725872783388,256
50414,0,128,0,1763725872783852,128
50414,1,128,256,1763725872785789,256
50415,0,128,0,1763725872785812,128
50415,1,128,256,1763725872785995,256
50416,0,128,0,1763725872786007,128
50416,1,128,256,1763725872786017,256
50417,0,128,0,1763725872786027,128
50417,1,128,256,1763725872786037,256
50418,0,128,0,1763725872786052,128
50418,1,128,256,1763725872786083,256
50419,0,128,0,1763725872786095,128
50419,1,128,256,1763725872786355,256
50420,0,128,0,1763725872786378,128
50420,1,128,256,1763725872786891,256
50421,0,128,0,1763725872786906,128
50421,1,128,256,1763725872787027,256
50422,0,128,0,1763725872787040,128
50422,1,128,256,1763725872787052,256
50423,0,128,0,1763725872787555,128
50423,1,128,256,1763725872787572,256
50424,0,128,0,1763725872787770,128
50424,1,128,256,1763725872787783,256
50425,0,128,0,1763725872788347,128
50425,1,128,256,1763725872788383,256
50426,0,128,0,1763725872788793,128
50426,1,128,256,1763725872788807,256
50427,0,128,0,1763725872789315,128
50427,1,128,256,1763725872789330,256
50428,0,128,0,1763725872789339,128
50428,1,128,256,1763725872789353,256
50429,0,128,0,1763725872789555,128
50429,1,128,256,1763725872789570,256
50430,0,128,0,1763725872789598,128
50430,1,128,256,1763725872789611,256
50431,0,128,0,1763725872789624,128
50431,1,128,256,1763725872789634,256
50432,0,128,0,1763725872790082,128
50432,1,128,256,1763725872790094,256
50433,0,128,0,1763725872790283,128
50433,1,128,256,1763725872790294,256
50434,0,128,0,1763725872790828,128
50434,1,128,256,1763725872790841,256
50435,0,128,0,1763725872791016,128
50435,1,128,256,1763725872791027,256
50436,0,128,0,1763725872791512,128
50436,1,128,256,1763725872791525,256
50437,0,128,0,1763725872792023,128
50437,1,128,256,1763725872792038,256
50438,0,128,0,1763725872792217,128
50438,1,128,256,1763725872792227,256
50439,0,128,0,1763725872792276,128
50439,1,128,256,1763725872792286,256
50440,0,128,0,1763725872792845,128
50440,1,128,256,1763725872792859,256
50441,0,128,0,1763725872792994,128
50441,1,128,256,1763725872793004,256
50442,0,128,0,1763725872793030,128
50442,1,128,256,1763725872793040,256
50443,0,128,0,1763725872793471,128
50443,1,128,256,1763725872793481,256
50444,0,128,0,1763725872793684,128
