pair_id,variant,plain_size,transformed_size,recv_ts_us,payload_bytes
40257,0,128,0,1763725941367837,128
40257,5,128,288,1763725941367874,288
40258,0,128,0,1763725941367900,128
40258,5,128,288,1763725941369061,288
40259,0,128,0,1763725941369092,128
40259,5,128,288,1763725941369100,288
40260,0,128,0,1763725941369109,128
40260,5,128,288,1763725941369179,288
40261,0,128,0,1763725941369192,128
40261,5,128,288,1763725941369238,288
40262,0,128,0,1763725941369269,128
40262,5,128,288,1763725941369321,288
40263,0,128,0,1763725941369345,128
40263,5,128,288,1763725941369407,288
40264,0,128,0,1763725941369421,128
40264,5,128,288,1763725941369476,288
40265,0,128,0,1763725941369490,128
40265,5,128,288,1763725941370671,288
40266,0,128,0,1763725941370703,128
40266,5,128,288,1763725941370711,288
40267,0,128,0,1763725941370719,128
40267,5,128,288,1763725941370759,288
40268,0,128,0,1763725941370768,128
40268,5,128,288,1763725941370838,288
40269,0,128,0,1763725941370866,128
40269,5,128,288,1763725941370910,288
40270,0,128,0,1763725941370923,128
40270,5,128,288,1763725941371849,288
40271,0,128,0,1763725941371864,128
40271,5,128,288,1763725941371898,288
40272,0,128,0,1763725941371925,128
40272,5,128,288,1763725941372283,288
40273,0,128,0,1763725941372308,128
40273,5,128,288,1763725941372359,288
40274,0,128,0,1763725941372392,128
40274,5,128,288,1763725941372432,288
40275,0,128,0,1763725941372442,128
40275,5,128,288,1763725941372951,288
40276,0,128,0,1763725941372974,128
40276,5,128,288,1763725941375421,288
40277,0,128,0,1763725941375453,128
40277,5,128,288,1763725941375465,288
40278,0,128,0,1763725941375473,128
40278,5,128,288,1763725941375481,288
40279,0,128,0,1763725941375487,128
40279,5,128,288,1763725941375494,288
40280,0,128,0,1763725941375500,128
40280,5,128,288,1763725941375507,288
40281,0,128,0,1763725941375514,128
40281,5,128,288,1763725941375528,288
40282,0,128,0,1763725941375537,128
40282,5,128,288,1763725941375901,288
40283,0,128,0,1763725941375921,128
40283,5,128,288,1763725941375931,288
40284,0,128,0,1763725941375961,128
40284,5,128,288,1763725941377380,288
40285,0,128,0,1763725941377400,128
40285,5,128,288,1763725941377412,288
40286,0,128,0,1763725941377419,128
40286,5,128,288,1763725941377449,288
40287,0,128,0,1763725941377462,128
40287,5,128,288,1763725941378071,288
40288,0,128,0,1763725941378090,128
40288,5,128,288,1763725941378097,288
40289,0,128,0,1763725941378558,128
40289,5,128,288,1763725941378576,288
40290,0,128,0,1763725941378582,128
40290,5,128,288,1763725941378973,288
40291,0,128,0,1763725941378992,128
40291,5,128,288,1763725941378999,288
40292,0,128,0,1763725941379026,128
40292,5,128,288,1763725941379471,288
40293,0,128,0,1763725941380109,128
40293,5,128,288,1763725941380145,288
40294,0,128,0,1763725941380506,128
40294,5,128,288,1763725941382112,288
40295,0,128,0,1763725941382131,128
40295,5,128,288,1763725941382140,288
40296,0,128,0,1763725941382174,128
40296,5,128,288,1763725941382226,288
40297,0,128,0,1763725941382236,128
40297,5,128,288,1763725941382294,288
40298,0,128,0,1763725941382330,128
40298,5,128,288,1763725941382388,288
40299,0,128,0,1763725941382397,128
40299,5,128,288,1763725941382440,288
40300,0,128,0,1763725941382466,128
40300,5,128,288,1763725941382833,288
40301,0,128,0,1763725941382859,128
40301,5,128,288,1763725941382904,288
40302,0,128,0,1763725941382928,128
40302,5,128,288,1763725941383715,288
40303,0,128,0,1763725941383730,128
40303,5,128,288,1763725941383754,288
40304,0,128,0,1763725941383781,128
40304,5,128,288,1763725941384200,288
40305,0,128,0,1763725941384225,128
40305,5,128,288,1763725941384269,288
40306,0,128,0,1763725941385386,128
40306,5,128,288,1763725941385783,288
40307,0,128,0,1763725941385805,128
40307,5,128,288,1763725941385833,288
40308,0,128,0,1763725941385864,128
40308,5,128,288,1763725941385913,288
40309,0,128,0,1763725941385938,128
40309,5,128,288,1763725941385984,288
40310,0,128,0,1763725941386009,128
40310,5,128,288,1763725941387096,288
40311,0,128,0,1763725941387123,128
40311,5,128,288,1763725941387137,288
40312,0,128,0,1763725941387150,128
40312,5,128,288,1763725941387165,288
40313,0,128,0,1763725941387173,128
40313,5,128,288,1763725941387646,288
40314,0,128,0,1763725941387692,128
40314,5,128,288,1763725941387706,288
40315,0,128,0,1763725941387720,128
40315,5,128,288,1763725941387805,288
40316,0,128,0,1763725941388093,128
40316,5,128,288,1763725941388107,288
40317,0,128,0,1763725941388568,128
40317,5,128,288,1763725941389226,288
40318,0,128,0,1763725941389250,128
40318,5,128,288,1763725941389262,288
40319,0,128,0,1763725941389274,128
40319,5,128,288,1763725941389320,288
40320,0,128,0,1763725941389332,128
40320,5,128,288,1763725941389794,288
40321,0,128,0,1763725941389810,128
40321,5,128,288,1763725941389872,288
40322,0,128,0,1763725941389885,128
40322,5,128,288,1763725941389941,288
40323,0,128,0,1763725941389955,128
40323,5,128,288,1763725941390419,288
40324,0,128,0,1763725941390441,128
40324,5,128,288,1763725941390466,288
40325,0,128,0,1763725941390479,128
40325,5,128,288,1763725941391745,288
40326,0,128,0,1763725941391774,128
40326,5,128,288,1763725941391787,288
40327,0,128,0,1763725941391802,128
40327,5,128,288,1763725941391880,288
40328,0,128,0,1763725941391892,128
40328,5,128,288,1763725941391940,288
40329,0,128,0,1763725941391953,128
40329,5,128,288,1763725941392386,288
40330,0,128,0,1763725941392752,128
40330,5,128,288,1763725941393648,288
40331,0,128,0,1763725941393678,128
40331,5,128,288,1763725941393706,288
40332,0,128,0,1763725941393718,128
40332,5,128,288,1763725941393796,288
40333,0,128,0,1763725941393815,128
40333,5,128,288,1763725941393858,288
40334,0,128,0,1763725941393871,128
40334,5,128,288,1763725941393939,288
40335,0,128,0,1763725941393951,128
40335,5,128,288,1763725941394008,288
40336,0,128,0,1763725941394020,128
40336,5,128,288,1763725941396720,288
40337,0,128,0,1763725941396743,128
40337,5,128,288,1763725941396756,288
40338,0,128,0,1763725941396765,128
40338,5,128,288,1763725941396847,288
40339,0,128,0,1763725941396857,128
40339,5,128,288,1763725941396874,288
40340,0,128,0,1763725941396882,128
40340,5,128,288,1763725941396962,288
40341,0,128,0,1763725941396971,128
40341,5,128,288,1763725941397011,288
40342,0,128,0,1763725941397043,128
40342,5,128,288,1763725941397106,288
40343,0,128,0,1763725941397116,128
40343,5,128,288,1763725941397161,288
40344,0,128,0,1763725941397190,128
40344,5,128,288,1763725941397587,288
40345,0,128,0,1763725941397598,128
40345,5,128,288,1763725941397654,288
40346,0,128,0,1763725941397664,128
40346,5,128,288,1763725941397729,288
40347,0,128,0,1763725941397765,128
40347,5,128,288,1763725941397796,288
40348,0,128,0,1763725941397825,128
40348,5,128,288,1763725941398290,288
40349,0,128,0,1763725941398301,128
40349,5,128,288,1763725941398335,288
40350,0,128,0,1763725941400672,128
40350,5,128,288,1763725941400706,288
40351,0,128,0,1763725941400724,128
40351,5,128,288,1763725941400733,288
40352,0,128,0,1763725941400741,128
40352,5,128,288,1763725941400771,288
40353,0,128,0,1763725941400781,128
40353,5,128,288,1763725941400845,288
40354,0,128,0,1763725941400870,128
40354,5,128,288,1763725941400913,288
40355,0,128,0,1763725941402527,128
40355,5,128,288,1763725941402553,288
40356,0,128,0,1763725941402577,128
40356,5,128,288,1763725941402588,288
40357,0,128,0,1763725941402632,128
40357,5,128,288,1763725941402681,288
40358,0,128,0,1763725941402711,128
40358,5,128,288,1763725941402756,288
40359,0,128,0,1763725941402780,128
40359,5,128,288,1763725941403727,288
40360,0,128,0,1763725941403772,128
40360,5,128,288,1763725941403788,288
40361,0,128,0,1763725941403796,128
40361,5,128,288,1763725941404148,288
40362,0,128,0,1763725941404178,128
40362,5,128,288,1763725941404189,288
40363,0,128,0,1763725941404197,128
40363,5,128,288,1763725941404255,288
40364,0,128,0,1763725941404268,128
40364,5,128,288,1763725941404323,288
40365,0,128,0,1763725941404787,128
40365,5,128,288,1763725941404810,288
40366,0,128,0,1763725941405644,128
40366,5,128,288,1763725941406599,288
40367,0,128,0,1763725941406629,128
40367,5,128,288,1763725941406640,288
40368,0,128,0,1763725941406649,128
40368,5,128,288,1763725941406656,288
40369,0,128,0,1763725941406667,128
40369,5,128,288,1763725941406703,288
40370,0,128,0,1763725941413029,128
40370,5,128,288,1763725941413083,288
40371,0,128,0,1763725941413096,128
40371,5,128,288,1763725941413105,288
40372,0,128,0,1763725941413114,128
40372,5,128,288,1763725941413122,288
40373,0,128,0,1763725941413129,128
40373,5,128,288,1763725941413137,288
40374,0,128,0,1763725941413145,128
40374,5,128,288,1763725941413159,288
40375,0,128,0,1763725941413167,128
40375,5,128,288,1763725941413175,288
40376,0,128,0,1763725941413182,128
40376,5,128,288,1763725941413191,288
40377,0,128,0,1763725941413202,128
40377,5,128,288,1763725941413212,288
40378,0,128,0,1763725941413224,128
40378,5,128,288,1763725941413233,288
40379,0,128,0,1763725941413243,128
40379,5,128,288,1763725941413252,288
40380,0,128,0,1763725941413263,128
40380,5,128,288,1763725941413297,288
40381,0,128,0,1763725941413308,128
40381,5,128,288,1763725941413319,288
40382,0,128,0,1763725941413329,128
40382,5,128,288,1763725941414285,288
40383,0,128,0,1763725941414304,128
40383,5,128,288,1763725941414313,288
40384,0,128,0,1763725941414320,128
40384,5,128,288,1763725941414328,288
40385,0,128,0,1763725941414337,128
40385,5,128,288,1763725941414395,288
40386,0,128,0,1763725941414406,128
40386,5,128,288,1763725941414464,288
40387,0,128,0,1763725941414489,128
40387,5,128,288,1763725941414533,288
40388,0,128,0,1763725941414557,128
40388,5,128,288,1763725941414612,288
40389,0,128,0,1763725941414639,128
40389,5,128,288,1763725941414682,288
40390,0,128,0,1763725941414707,128
40390,5,128,288,1763725941415923,288
40391,0,128,0,1763725941415934,128
40391,5,128,288,1763725941415967,288
40392,0,128,0,1763725941415977,128
40392,5,128,288,1763725941416050,288
40393,0,128,0,1763725941416060,128
40393,5,128,288,1763725941416110,288
40394,0,128,0,1763725941416137,128
40394,5,128,288,1763725941417107,288
40395,0,128,0,1763725941417134,128
40395,5,128,288,1763725941417142,288
40396,0,128,0,1763725941417167,128
40396,5,128,288,1763725941417204,288
40397,0,128,0,1763725941417212,128
40397,5,128,288,1763725941417692,288
40398,0,128,0,1763725941418137,128
40398,5,128,288,1763725941418155,288
40399,0,128,0,1763725941418162,128
40399,5,128,288,1763725941418211,288
40400,0,128,0,1763725941419554,128
40400,5,128,288,1763725941420293,288
40401,0,128,0,1763725941421114,128
40401,5,128,288,1763725941421579,288
40402,0,128,0,1763725941421601,128
40402,5,128,288,1763725941421611,288
40403,0,128,0,1763725941421620,128
40403,5,128,288,1763725941421722,288
40404,0,128,0,1763725941421743,128
40404,5,128,288,1763725941421753,288
40405,0,128,0,1763725941423182,128
40405,5,128,288,1763725941423244,288
40406,0,128,0,1763725941423261,128
40406,5,128,288,1763725941423276,288
40407,0,128,0,1763725941423287,128
40407,5,128,288,1763725941423296,288
40408,0,128,0,1763725941423307,128
40408,5,128,288,1763725941423320,288
40409,0,128,0,1763725941423334,128
40409,5,128,288,1763725941423420,288
40410,0,128,0,1763725941423443,128
40410,5,128,288,1763725941423461,288
40411,0,128,0,1763725941423480,128
40411,5,128,288,1763725941423655,288
40412,0,128,0,1763725941423691,128
40412,5,128,288,1763725941423703,288
40413,0,128,0,1763725941425761,128
40413,5,128,288,1763725941425793,288
40414,0,128,0,1763725941425802,128
40414,5,128,288,1763725941425809,288
40415,0,128,0,1763725941425856,128
40415,5,128,288,1763725941425883,288
40416,0,128,0,1763725941425993,128
40416,5,128,288,1763725941426014,288
40417,0,128,0,1763725941426022,128
40417,5,128,288,1763725941426029,288
40418,0,128,0,1763725941426060,128
40418,5,128,288,1763725941426103,288
40419,0,128,0,1763725941426132,128
40419,5,128,288,1763725941426188,288
40420,0,128,0,1763725941426199,128
40420,5,128,288,1763725941426251,288
40421,0,128,0,1763725941427855,128
40421,5,128,288,1763725941427868,288
40422,0,128,0,1763725941427887,128
40422,5,128,288,1763725941427936,288
40423,0,128,0,1763725941427974,128
40423,5,128,288,1763725941428015,288
40424,0,128,0,1763725941428026,128
40424,5,128,288,1763725941428080,288
40425,0,128,0,1763725941428123,128
40425,5,128,288,1763725941428167,288
40426,0,128,0,1763725941428177,128
40426,5,128,288,1763725941428228,288
40427,0,128,0,1763725941428253,128
40427,5,128,288,1763725941428648,288
40428,0,128,0,1763725941429114,128
40428,5,128,288,1763725941429126,288
40429,0,128,0,1763725941429138,128
40429,5,128,288,1763725941429503,288
40430,0,128,0,1763725941429517,128
40430,5,128,288,1763725941429569,288
40431,0,128,0,1763725941429598,128
40431,5,128,288,1763725941430015,288
40432,0,128,0,1763725941430031,128
40432,5,128,288,1763725941431304,288
40433,0,128,0,1763725941434164,128
40433,5,128,288,1763725941434207,288
40434,0,128,0,1763725941434235,128
40434,5,128,288,1763725941434339,288
40435,0,128,0,1763725941434455,128
40435,5,128,288,1763725941434478,288
40436,0,128,0,1763725941434532,128
40436,5,128,288,1763725941434647,288
40437,0,128,0,1763725941434701,128
40437,5,128,288,1763725941434787,288
40438,0,128,0,1763725941434848,128
40438,5,128,288,1763725941434927,288
40439,0,128,0,1763725941435006,128
40439,5,128,288,1763725941435098,288
40440,0,128,0,1763725941435153,128
40440,5,128,288,1763725941435228,288
40441,0,128,0,1763725941439172,128
40441,5,128,288,1763725941442413,288
40442,0,128,0,1763725941442455,128
40442,5,128,288,1763725941442462,288
40443,0,128,0,1763725941442468,128
40443,5,128,288,1763725941442473,288
40444,0,128,0,1763725941442479,128
40444,5,128,288,1763725941442484,288
40445,0,128,0,1763725941442489,128
40445,5,128,288,1763725941442495,288
40446,0,128,0,1763725941442500,128
40446,5,128,288,1763725941442508,288
40447,0,128,0,1763725941442514,128
40447,5,128,288,1763725941442524,288
40448,0,128,0,1763725941442533,128
40448,5,128,288,1763725941442542,288
40449,0,128,0,1763725941442553,128
40449,5,128,288,1763725941442564,288
40450,0,128,0,1763725941442573,128
40450,5,128,288,1763725941442582,288
40451,0,128,0,1763725941442591,128
40451,5,128,288,1763725941442604,288
40452,0,128,0,1763725941442615,128
40452,5,128,288,1763725941442626,288
40453,0,128,0,1763725941442636,128
40453,5,128,288,1763725941442646,288
40454,0,128,0,1763725941442654,128
40454,5,128,288,1763725941442663,288
40455,0,128,0,1763725941442674,128
40455,5,128,288,1763725941442683,288
40456,0,128,0,1763725941442699,128
40456,5,128,288,1763725941442708,288
40457,0,128,0,1763725941442714,128
40457,5,128,288,1763725941442724,288
40458,0,128,0,1763725941442733,128
40458,5,128,288,1763725941442742,288
40459,0,128,0,1763725941442751,128
40459,5,128,288,1763725941442762,288
40460,0,128,0,1763725941442770,128
40460,5,128,288,1763725941442779,288
40461,0,128,0,1763725941442789,128
40461,5,128,288,1763725941443108,288
40462,0,128,0,1763725941443130,128
40462,5,128,288,1763725941443138,288
40463,0,128,0,1763725941443144,128
40463,5,128,288,1763725941443150,288
40464,0,128,0,1763725941443155,128
40464,5,128,288,1763725941443161,288
40465,0,128,0,1763725941443166,128
40465,5,128,288,1763725941443172,288
40466,0,128,0,1763725941443505,128
40466,5,128,288,1763725941447937,288
40467,0,128,0,1763725941447962,128
40467,5,128,288,1763725941447971,288
40468,0,128,0,1763725941447978,128
40468,5,128,288,1763725941448080,288
40469,0,128,0,1763725941448092,128
40469,5,128,288,1763725941448155,288
40470,0,128,0,1763725941448199,128
40470,5,128,288,1763725941448240,288
40471,0,128,0,1763725941448314,128
40471,5,128,288,1763725941448412,288
40472,0,128,0,1763725941448427,128
40472,5,128,288,1763725941448453,288
40473,0,128,0,1763725941448539,128
40473,5,128,288,1763725941448579,288
40474,0,128,0,1763725941448590,128
40474,5,128,288,1763725941448689,288
40475,0,128,0,1763725941448729,128
40475,5,128,288,1763725941448782,288
40476,0,128,0,1763725941448833,128
40476,5,128,288,1763725941448893,288
40477,0,128,0,1763725941448922,128
40477,5,128,288,1763725941448991,288
40478,0,128,0,1763725941449047,128
40478,5,128,288,1763725941449107,288
40479,0,128,0,1763725941449137,128
40479,5,128,288,1763725941449223,288
40480,0,128,0,1763725941449255,128
40480,5,128,288,1763725941449312,288
40481,0,128,0,1763725941449387,128
40481,5,128,288,1763725941449437,288
40482,0,128,0,1763725941449464,128
40482,5,128,288,1763725941449526,288
40483,0,128,0,1763725941449583,128
40483,5,128,288,1763725941449642,288
40484,0,128,0,1763725941449668,128
40484,5,128,288,1763725941451518,288
40485,0,128,0,1763725941453998,128
40485,5,128,288,1763725941454041,288
40486,0,128,0,1763725941454055,128
40486,5,128,288,1763725941454062,288
40487,0,128,0,1763725941454069,128
40487,5,128,288,1763725941454127,288
40488,0,128,0,1763725941454168,128
40488,5,128,288,1763725941454204,288
40489,0,128,0,1763725941454233,128
40489,5,128,288,1763725941454345,288
40490,0,128,0,1763725941454383,128
40490,5,128,288,1763725941454420,288
40491,0,128,0,1763725941454466,128
40491,5,128,288,1763725941454533,288
40492,0,128,0,1763725941454547,128
40492,5,128,288,1763725941454647,288
40493,0,128,0,1763725941454660,128
40493,5,128,288,1763725941454731,288
40494,0,128,0,1763725941454792,128
40494,5,128,288,1763725941454852,288
40495,0,128,0,1763725941454885,128
40495,5,128,288,1763725941454969,288
40496,0,128,0,1763725941455004,128
40496,5,128,288,1763725941455056,288
40497,0,128,0,1763725941455118,128
40497,5,128,288,1763725941455173,288
40498,0,128,0,1763725941455206,128
40498,5,128,288,1763725941455266,288
40499,0,128,0,1763725941455322,128
40499,5,128,288,1763725941455411,288
40500,0,128,0,1763725941455425,128
40500,5,128,288,1763725941455508,288
40501,0,128,0,1763725941455534,128
40501,5,128,288,1763725941458260,288
40502,0,128,0,1763725941458290,128
40502,5,128,288,1763725941458299,288
40503,0,128,0,1763725941458314,128
40503,5,128,288,1763725941458326,288
40504,0,128,0,1763725941458335,128
40504,5,128,288,1763725941458347,288
40505,0,128,0,1763725941458358,128
40505,5,128,288,1763725941458390,288
40506,0,128,0,1763725941458402,128
40506,5,128,288,1763725941458412,288
40507,0,128,0,1763725941458424,128
40507,5,128,288,1763725941458435,288
40508,0,128,0,1763725941458446,128
40508,5,128,288,1763725941458458,288
40509,0,128,0,1763725941458468,128
40509,5,128,288,1763725941458479,288
40510,0,128,0,1763725941458489,128
40510,5,128,288,1763725941458500,288
40511,0,128,0,1763725941458512,128
40511,5,128,288,1763725941458522,288
40512,0,128,0,1763725941458534,128
40512,5,128,288,1763725941458545,288
40513,0,128,0,1763725941458556,128
40513,5,128,288,1763725941458567,288
40514,0,128,0,1763725941458578,128
40514,5,128,288,1763725941458589,288
40515,0,128,0,1763725941458599,128
40515,5,128,288,1763725941458611,288
40516,0,128,0,1763725941458622,128
40516,5,128,288,1763725941458634,288
40517,0,128,0,1763725941458645,128
40517,5,128,288,1763725941458655,288
40518,0,128,0,1763725941458667,128
40518,5,128,288,1763725941458678,288
40519,0,128,0,1763725941458691,128
40519,5,128,288,1763725941458703,288
40520,0,128,0,1763725941458714,128
40520,5,128,288,1763725941458726,288
40521,0,128,0,1763725941458737,128
40521,5,128,288,1763725941458747,288
40522,0,128,0,1763725941458760,128
40522,5,128,288,1763725941458773,288
40523,0,128,0,1763725941458785,128
40523,5,128,288,1763725941459667,288
40524,0,128,0,1763725941460483,128
40524,5,128,288,1763725941460818,288
40525,0,128,0,1763725941460843,128
40525,5,128,288,1763725941460857,288
40526,0,128,0,1763725941460872,128
40526,5,128,288,1763725941460884,288
40527,0,128,0,1763725941460895,128
40527,5,128,288,1763725941460935,288
40528,0,128,0,1763725941460948,128
40528,5,128,288,1763725941460991,288
40529,0,128,0,1763725941461002,128
40529,5,128,288,1763725941461015,288
40530,0,128,0,1763725941461052,128
40530,5,128,288,1763725941461084,288
40531,0,128,0,1763725941461096,128
40531,5,128,288,1763725941462002,288
40532,0,128,0,1763725941462015,128
40532,5,128,288,1763725941462025,288
40533,0,128,0,1763725941462052,128
40533,5,128,288,1763725941462064,288
40534,0,128,0,1763725941462089,128
40534,5,128,288,1763725941462137,288
40535,0,128,0,1763725941462148,128
40535,5,128,288,1763725941462174,288
40536,0,128,0,1763725941463034,128
40536,5,128,288,1763725941463396,288
40537,0,128,0,1763725941464342,128
40537,5,128,288,1763725941464354,288
40538,0,128,0,1763725941464384,128
40538,5,128,288,1763725941464408,288
40539,0,128,0,1763725941464419,128
40539,5,128,288,1763725941464429,288
40540,0,128,0,1763725941464526,128
40540,5,128,288,1763725941464546,288
40541,0,128,0,1763725941464556,128
40541,5,128,288,1763725941464565,288
40542,0,128,0,1763725941464574,128
40542,5,128,288,1763725941465377,288
40543,0,128,0,1763725941465809,128
40543,5,128,288,1763725941465828,288
40544,0,128,0,1763725941466360,128
40544,5,128,288,1763725941466380,288
40545,0,128,0,1763725941466385,128
40545,5,128,288,1763725941466390,288
40546,0,128,0,1763725941466399,128
40546,5,128,288,1763725941466405,288
40547,0,128,0,1763725941466417,128
40547,5,128,288,1763725941467835,288
40548,0,128,0,1763725941467864,128
40548,5,128,288,1763725941467925,288
40549,0,128,0,1763725941467955,128
40549,5,128,288,1763725941468011,288
40550,0,128,0,1763725941468067,128
40550,5,128,288,1763725941468126,288
40551,0,128,0,1763725941468153,128
40551,5,128,288,1763725941469735,288
40552,0,128,0,1763725941469761,128
40552,5,128,288,1763725941469769,288
40553,0,128,0,1763725941469798,128
40553,5,128,288,1763725941469905,288
40554,0,128,0,1763725941469918,128
40554,5,128,288,1763725941470057,288
40555,0,128,0,1763725941470092,128
40555,5,128,288,1763725941470101,288
40556,0,128,0,1763725941470181,128
40556,5,128,288,1763725941470202,288
40557,0,128,0,1763725941470212,128
40557,5,128,288,1763725941470745,288
40558,0,128,0,1763725941470760,128
40558,5,128,288,1763725941470767,288
40559,0,128,0,1763725941470781,128
40559,5,128,288,1763725941472165,288
40560,0,128,0,1763725941472179,128
40560,5,128,288,1763725941472210,288
40561,0,128,0,1763725941472234,128
40561,5,128,288,1763725941472294,288
40562,0,128,0,1763725941472358,128
40562,5,128,288,1763725941472419,288
40563,0,128,0,1763725941472517,128
40563,5,128,288,1763725941474731,288
40564,0,128,0,1763725941474758,128
40564,5,128,288,1763725941474843,288
40565,0,128,0,1763725941474878,128
40565,5,128,288,1763725941474966,288
40566,0,128,0,1763725941475023,128
40566,5,128,288,1763725941475113,288
40567,0,128,0,1763725941475163,128
40567,5,128,288,1763725941475301,288
40568,0,128,0,1763725941475352,128
40568,5,128,288,1763725941475440,288
40569,0,128,0,1763725941475931,128
40569,5,128,288,1763725941477769,288
40570,0,128,0,1763725941477784,128
40570,5,128,288,1763725941477845,288
40571,0,128,0,1763725941477887,128
40571,5,128,288,1763725941477948,288
40572,0,128,0,1763725941477962,128
40572,5,128,288,1763725941478061,288
40573,0,128,0,1763725941478074,128
40573,5,128,288,1763725941478143,288
40574,0,128,0,1763725941478200,128
40574,5,128,288,1763725941478260,288
40575,0,128,0,1763725941478295,128
40575,5,128,288,1763725941480685,288
40576,0,128,0,1763725941480697,128
40576,5,128,288,1763725941480709,288
40577,0,128,0,1763725941480719,128
40577,5,128,288,1763725941480730,288
40578,0,128,0,1763725941480741,128
40578,5,128,288,1763725941480752,288
40579,0,128,0,1763725941480762,128
40579,5,128,288,1763725941480777,288
40580,0,128,0,1763725941480788,128
40580,5,128,288,1763725941480799,288
40581,0,128,0,1763725941482587,128
40581,5,128,288,1763725941482617,288
40582,0,128,0,1763725941482644,128
40582,5,128,288,1763725941482757,288
40583,0,128,0,1763725941482777,128
40583,5,128,288,1763725941482882,288
40584,0,128,0,1763725941482902,128
40584,5,128,288,1763725941485229,288
40585,0,128,0,1763725941485278,128
40585,5,128,288,1763725941485285,288
40586,0,128,0,1763725941485312,128
40586,5,128,288,1763725941485374,288
40587,0,128,0,1763725941485530,128
40587,5,128,288,1763725941485551,288
40588,0,128,0,1763725941485560,128
40588,5,128,288,1763725941485652,288
40589,0,128,0,1763725941485664,128
40589,5,128,288,1763725941485698,288
40590,0,128,0,1763725941486909,128
40590,5,128,288,1763725941486939,288
40591,0,128,0,1763725941486967,128
40591,5,128,288,1763725941487025,288
40592,0,128,0,1763725941487048,128
40592,5,128,288,1763725941487134,288
40593,0,128,0,1763725941487162,128
40593,5,128,288,1763725941487223,288
40594,0,128,0,1763725941488406,128
40594,5,128,288,1763725941488467,288
40595,0,128,0,1763725941488523,128
40595,5,128,288,1763725941490157,288
40596,0,128,0,1763725941490191,128
40596,5,128,288,1763725941490224,288
40597,0,128,0,1763725941490239,128
40597,5,128,288,1763725941490342,288
40598,0,128,0,1763725941490355,128
40598,5,128,288,1763725941490530,288
40599,0,128,0,1763725941492211,128
40599,5,128,288,1763725941492237,288
40600,0,128,0,1763725941492267,128
40600,5,128,288,1763725941492315,288
40601,0,128,0,1763725941492345,128
40601,5,128,288,1763725941492431,288
40602,0,128,0,1763725941492471,128
40602,5,128,288,1763725941492483,288
40603,0,128,0,1763725941492491,128
40603,5,128,288,1763725941492675,288
40604,0,128,0,1763725941492692,128
40604,5,128,288,1763725941492703,288
40605,0,128,0,1763725941492710,128
40605,5,128,288,1763725941492716,288
40606,0,128,0,1763725941492723,128
40606,5,128,288,1763725941492729,288
40607,0,128,0,1763725941492735,128
40607,5,128,288,1763725941492853,288
40608,0,128,0,1763725941492880,128
40608,5,128,288,1763725941496067,288
40609,0,128,0,1763725941496095,128
40609,5,128,288,1763725941496133,288
40610,0,128,0,1763725941496145,128
40610,5,128,288,1763725941496242,288
40611,0,128,0,1763725941496256,128
40611,5,128,288,1763725941496329,288
40612,0,128,0,1763725941496343,128
40612,5,128,288,1763725941496463,288
40613,0,128,0,1763725941496480,128
40613,5,128,288,1763725941496550,288
40614,0,128,0,1763725941496564,128
40614,5,128,288,1763725941496642,288
40615,0,128,0,1763725941496679,128
40615,5,128,288,1763725941496739,288
40616,0,128,0,1763725941496809,128
40616,5,128,288,1763725941496887,288
40617,0,128,0,1763725941496902,128
40617,5,128,288,1763725941496973,288
40618,0,128,0,1763725941496987,128
40618,5,128,288,1763725941497059,288
40619,0,128,0,1763725941497115,128
40619,5,128,288,1763725941497204,288
40620,0,128,0,1763725941497233,128
40620,5,128,288,1763725941499547,288
40621,0,128,0,1763725941499582,128
40621,5,128,288,1763725941499592,288
40622,0,128,0,1763725941499598,128
40622,5,128,288,1763725941499722,288
40623,0,128,0,1763725941499747,128
40623,5,128,288,1763725941499756,288
40624,0,128,0,1763725941499898,128
40624,5,128,288,1763725941499921,288
40625,0,128,0,1763725941499929,128
40625,5,128,288,1763725941500052,288
40626,0,128,0,1763725941500077,128
40626,5,128,288,1763725941500089,288
40627,0,128,0,1763725941500294,128
40627,5,128,288,1763725941500330,288
40628,0,128,0,1763725941500345,128
40628,5,128,288,1763725941500757,288
40629,0,128,0,1763725941500782,128
40629,5,128,288,1763725941503183,288
40630,0,128,0,1763725941503224,128
40630,5,128,288,1763725941503232,288
40631,0,128,0,1763725941503239,128
40631,5,128,288,1763725941503245,288
40632,0,128,0,1763725941503251,128
40632,5,128,288,1763725941503257,288
40633,0,128,0,1763725941503266,128
40633,5,128,288,1763725941503275,288
40634,0,128,0,1763725941503284,128
40634,5,128,288,1763725941505387,288
40635,0,128,0,1763725941505408,128
40635,5,128,288,1763725941505415,288
40636,0,128,0,1763725941505421,128
40636,5,128,288,1763725941505426,288
40637,0,128,0,1763725941505431,128
40637,5,128,288,1763725941505436,288
40638,0,128,0,1763725941505441,128
40638,5,128,288,1763725941505446,288
40639,0,128,0,1763725941505459,128
40639,5,128,288,1763725941505467,288
40640,0,128,0,1763725941505478,128
40640,5,128,288,1763725941505583,288
40641,0,128,0,1763725941505602,128
40641,5,128,288,1763725941505611,288
40642,0,128,0,1763725941505712,128
40642,5,128,288,1763725941506954,288
40643,0,128,0,1763725941506977,128
40643,5,128,288,1763725941506985,288
40644,0,128,0,1763725941506992,128
