pair_id,variant,plain_size,transformed_size,encrypt_ns,hash_ns,send_ns,send_ts_us
66106,0,128,0,0,0,9533,1763725878499307
66106,1,128,256,63181,0,6706,1763725878499379
66107,0,128,0,0,0,4734,1763725878499652
66107,1,128,256,44984,0,3869,1763725878499703
66108,0,128,0,0,0,4716,1763725878499975
66108,1,128,256,45688,0,4444,1763725878500027
66109,0,128,0,0,0,4928,1763725878500305
66109,1,128,256,47098,0,15024,1763725878500370
66110,0,128,0,0,0,4760,1763725878500638
66110,1,128,256,46911,0,4447,1763725878500692
66111,0,128,0,0,0,9397,1763725878500972
66111,1,128,256,56083,0,5060,1763725878501036
66112,0,128,0,0,0,4877,1763725878501306
66112,1,128,256,50007,0,4470,1763725878501363
66113,0,128,0,0,0,4870,1763725878501634
66113,1,128,256,49678,0,4183,1763725878501690
66114,0,128,0,0,0,5710,1763725878501977
66114,1,128,256,52218,0,5789,1763725878502037
66115,0,128,0,0,0,5281,1763725878502309
66115,1,128,256,55827,0,7533,1763725878502376
66116,0,128,0,0,0,13018,1763725878502667
66116,1,128,256,75481,0,9344,1763725878502756
66117,0,128,0,0,0,14989,1763725878503050
66117,1,128,256,75219,0,8129,1763725878503138
66118,0,128,0,0,0,32592,1763725878503457
66118,1,128,256,82146,0,13060,1763725878503558
66119,0,128,0,0,0,29618,1763725878503953
66119,1,128,256,92532,0,7744,1763725878504058
66120,0,128,0,0,0,5210,1763725878504649
66120,1,128,256,49613,0,4876,1763725878504706
66121,0,128,0,0,0,5242,1763725878504974
66121,1,128,256,45196,0,4443,1763725878505026
66122,0,128,0,0,0,5035,1763725878505298
66122,1,128,256,38620,0,3874,1763725878505342
66123,0,128,0,0,0,11500,1763725878505618
66123,1,128,256,41725,0,5353,1763725878505667
66124,0,128,0,0,0,6183,1763725878505944
66124,1,128,256,43133,0,3354,1763725878505993
66125,0,128,0,0,0,4120,1763725878506261
66125,1,128,256,33994,0,2738,1763725878506299
66126,0,128,0,0,0,3616,1763725878506571
66126,1,128,256,32000,0,2780,1763725878506607
66127,0,128,0,0,0,3055,1763725878506870
66127,1,128,256,31327,0,2587,1763725878506905
66128,0,128,0,0,0,5321,1763725878507172
66128,1,128,256,32235,0,4165,1763725878507211
66129,0,128,0,0,0,5361,1763725878507485
66129,1,128,256,32685,0,3572,1763725878507523
66130,0,128,0,0,0,5368,1763725878507793
66130,1,128,256,31549,0,2913,1763725878507829
66131,0,128,0,0,0,4063,1763725878508094
66131,1,128,256,28592,0,2271,1763725878508130
66132,0,128,0,0,0,2563,1763725878508391
66132,1,128,256,25693,0,2399,1763725878508420
66133,0,128,0,0,0,2630,1763725878508681
66133,1,128,256,26693,0,2287,1763725878508720
66134,0,128,0,0,0,2612,1763725878508969
66134,1,128,256,25557,0,4622,1763725878509001
66135,0,128,0,0,0,2757,1763725878509261
66135,1,128,256,25601,0,2514,1763725878509291
66136,0,128,0,0,0,2318,1763725878509552
66136,1,128,256,25705,0,2268,1763725878509581
66137,0,128,0,0,0,2479,1763725878509841
66137,1,128,256,44352,0,2386,1763725878509889
66138,0,128,0,0,0,3901,1763725878510153
66138,1,128,256,26911,0,2320,1763725878510183
66139,0,128,0,0,0,2500,1763725878510449
66139,1,128,256,27499,0,2405,1763725878510480
66140,0,128,0,0,0,2510,1763725878510742
66140,1,128,256,27722,0,2370,1763725878510773
66141,0,128,0,0,0,2904,1763725878511036
66141,1,128,256,28587,0,2442,1763725878511068
66142,0,128,0,0,0,2877,1763725878511330
66142,1,128,256,29626,0,2546,1763725878511363
66143,0,128,0,0,0,3004,1763725878511836
66143,1,128,256,30886,0,2659,1763725878511871
66144,0,128,0,0,0,3052,1763725878512140
66144,1,128,256,31031,0,2705,1763725878512175
66145,0,128,0,0,0,3038,1763725878512438
66145,1,128,256,30741,0,2570,1763725878512473
66146,0,128,0,0,0,3112,1763725878512735
66146,1,128,256,39706,0,3081,1763725878512780
66147,0,128,0,0,0,3143,1763725878513043
66147,1,128,256,32005,0,2808,1763725878513079
66148,0,128,0,0,0,3147,1763725878513348
66148,1,128,256,33173,0,2911,1763725878513386
66149,0,128,0,0,0,24291,1763725878513708
66149,1,128,256,62376,0,6852,1763725878513782
66150,0,128,0,0,0,4738,1763725878514057
66150,1,128,256,36988,0,3237,1763725878514099
66151,0,128,0,0,0,3457,1763725878514363
66151,1,128,256,33441,0,3214,1763725878514401
66152,0,128,0,0,0,3469,1763725878514666
66152,1,128,256,34132,0,3037,1763725878514705
66153,0,128,0,0,0,3727,1763725878514976
66153,1,128,256,34634,0,3121,1763725878515016
66154,0,128,0,0,0,3692,1763725878515283
66154,1,128,256,34860,0,2897,1763725878515322
66155,0,128,0,0,0,4610,1763725878515588
66155,1,128,256,42476,0,4105,1763725878515636
66156,0,128,0,0,0,3827,1763725878515903
66156,1,128,256,34950,0,3126,1763725878515943
66157,0,128,0,0,0,3730,1763725878516208
66157,1,128,256,34748,0,2945,1763725878516247
66158,0,128,0,0,0,3659,1763725878516518
66158,1,128,256,34581,0,3060,1763725878516558
66159,0,128,0,0,0,3444,1763725878516822
66159,1,128,256,35163,0,3211,1763725878516862
66160,0,128,0,0,0,4121,1763725878517128
66160,1,128,256,36160,0,3130,1763725878517169
66161,0,128,0,0,0,3550,1763725878517433
66161,1,128,256,35930,0,3328,1763725878517474
66162,0,128,0,0,0,3659,1763725878517739
66162,1,128,256,36147,0,3128,1763725878517780
66163,0,128,0,0,0,3827,1763725878518053
66163,1,128,256,37399,0,3398,1763725878518095
66164,0,128,0,0,0,3610,1763725878518360
66164,1,128,256,37730,0,3444,1763725878518403
66165,0,128,0,0,0,3621,1763725878518669
66165,1,128,256,37695,0,3171,1763725878518711
66166,0,128,0,0,0,3714,1763725878518973
66166,1,128,256,37840,0,7707,1763725878519021
66167,0,128,0,0,0,4616,1763725878519288
66167,1,128,256,38162,0,3289,1763725878519332
66168,0,128,0,0,0,3918,1763725878519605
66168,1,128,256,38052,0,3290,1763725878519648
66169,0,128,0,0,0,38125,1763725878519964
66169,1,128,256,83196,0,17780,1763725878520071
66170,0,128,0,0,0,6735,1763725878520355
66170,1,128,256,42034,0,4047,1763725878520403
66171,0,128,0,0,0,8770,1763725878520681
66171,1,128,256,42510,0,4368,1763725878520729
66172,0,128,0,0,0,7746,1763725878520983
66172,1,128,256,46999,0,4641,1763725878521037
66173,0,128,0,0,0,9888,1763725878521334
66173,1,128,256,45882,0,5777,1763725878521388
66174,0,128,0,0,0,8861,1763725878521665
66174,1,128,256,46795,0,6199,1763725878521721
66175,0,128,0,0,0,6408,1763725878521976
66175,1,128,256,40484,0,3641,1763725878522035
66176,0,128,0,0,0,20763,1763725878522342
66176,1,128,256,55159,0,5449,1763725878522406
66177,0,128,0,0,0,3776,1763725878522684
66177,1,128,256,36908,0,2985,1763725878522725
66178,0,128,0,0,0,4786,1763725878522979
66178,1,128,256,35212,0,3196,1763725878523019
66179,0,128,0,0,0,3953,1763725878523284
66179,1,128,256,35302,0,3660,1763725878523325
66180,0,128,0,0,0,4074,1763725878523590
66180,1,128,256,35281,0,3518,1763725878523630
66181,0,128,0,0,0,3795,1763725878523896
66181,1,128,256,35810,0,3093,1763725878523936
66182,0,128,0,0,0,5557,1763725878524207
66182,1,128,256,40311,0,4069,1763725878524255
66183,0,128,0,0,0,6734,1763725878524532
66183,1,128,256,39688,0,4797,1763725878524579
66184,0,128,0,0,0,7145,1763725878524851
66184,1,128,256,39577,0,5042,1763725878524899
66185,0,128,0,0,0,7374,1763725878525170
66185,1,128,256,43965,0,4605,1763725878525221
66186,0,128,0,0,0,5514,1763725878525489
66186,1,128,256,38097,0,3786,1763725878525533
66187,0,128,0,0,0,3364,1763725878525805
66187,1,128,256,36335,0,3270,1763725878525847
66188,0,128,0,0,0,3721,1763725878526112
66188,1,128,256,38468,0,4873,1763725878526158
66189,0,128,0,0,0,3665,1763725878526423
66189,1,128,256,38520,0,3224,1763725878526467
66190,0,128,0,0,0,3630,1763725878526731
66190,1,128,256,36134,0,3483,1763725878526773
66191,0,128,0,0,0,3553,1763725878527037
66191,1,128,256,36129,0,3198,1763725878527079
66192,0,128,0,0,0,3677,1763725878527350
66192,1,128,256,36121,0,3251,1763725878527391
66193,0,128,0,0,0,3553,1763725878527656
66193,1,128,256,36565,0,3232,1763725878527698
66194,0,128,0,0,0,5278,1763725878527970
66194,1,128,256,37865,0,3523,1763725878528014
66195,0,128,0,0,0,4453,1763725878528282
66195,1,128,256,39082,0,3390,1763725878528327
66196,0,128,0,0,0,3763,1763725878528592
66196,1,128,256,38980,0,3386,1763725878528637
66197,0,128,0,0,0,3724,1763725878528910
66197,1,128,256,39665,0,3637,1763725878528955
66198,0,128,0,0,0,4070,1763725878529226
66198,1,128,256,39737,0,3394,1763725878529272
66199,0,128,0,0,0,3845,1763725878529538
66199,1,128,256,39695,0,3609,1763725878529583
66200,0,128,0,0,0,3753,1763725878529848
66200,1,128,256,40900,0,3626,1763725878529895
66201,0,128,0,0,0,4146,1763725878530162
66201,1,128,256,41763,0,3544,1763725878530209
66202,0,128,0,0,0,4702,1763725878530485
66202,1,128,256,41858,0,3833,1763725878530532
66203,0,128,0,0,0,4007,1763725878530799
66203,1,128,256,41714,0,3569,1763725878530847
66204,0,128,0,0,0,4286,1763725878531114
66204,1,128,256,41860,0,3792,1763725878531161
66205,0,128,0,0,0,3992,1763725878531428
66205,1,128,256,41768,0,3950,1763725878531476
66206,0,128,0,0,0,3838,1763725878531742
66206,1,128,256,43407,0,3722,1763725878531791
66207,0,128,0,0,0,4444,1763725878532067
66207,1,128,256,44047,0,3632,1763725878532117
66208,0,128,0,0,0,4538,1763725878532385
66208,1,128,256,44120,0,4180,1763725878532436
66209,0,128,0,0,0,4185,1763725878532704
66209,1,128,256,44132,0,4782,1763725878532755
66210,0,128,0,0,0,4180,1763725878533023
66210,1,128,256,44359,0,3790,1763725878533073
66211,0,128,0,0,0,3900,1763725878533341
66211,1,128,256,44004,0,3852,1763725878533391
66212,0,128,0,0,0,4500,1763725878533668
66212,1,128,256,44155,0,3821,1763725878533718
66213,0,128,0,0,0,4257,1763725878533972
66213,1,128,256,45120,0,4126,1763725878534024
66214,0,128,0,0,0,4978,1763725878534294
66214,1,128,256,46867,0,4555,1763725878534347
66215,0,128,0,0,0,4441,1763725878534616
66215,1,128,256,46845,0,4099,1763725878534669
66216,0,128,0,0,0,4438,1763725878534938
66216,1,128,256,54820,0,5595,1763725878535000
66217,0,128,0,0,0,4605,1763725878535280
66217,1,128,256,47151,0,17806,1763725878535347
66218,0,128,0,0,0,4828,1763725878535619
66218,1,128,256,47419,0,4201,1763725878535672
66219,0,128,0,0,0,10884,1763725878535963
66219,1,128,256,59287,0,4777,1763725878536029
66220,0,128,0,0,0,5564,1763725878536299
66220,1,128,256,47211,0,4546,1763725878536353
66221,0,128,0,0,0,4996,1763725878536622
66221,1,128,256,47105,0,3910,1763725878536676
66222,0,128,0,0,0,23616,1763725878536991
66222,1,128,256,68574,0,6043,1763725878537071
66223,0,128,0,0,0,6320,1763725878537354
66223,1,128,256,48315,0,5272,1763725878537422
66224,0,128,0,0,0,13741,1763725878537732
66224,1,128,256,57743,0,5862,1763725878537798
66225,0,128,0,0,0,6466,1763725878538076
66225,1,128,256,50884,0,4450,1763725878538133
66226,0,128,0,0,0,9036,1763725878538422
66226,1,128,256,56309,0,5508,1763725878538486
66227,0,128,0,0,0,7384,1763725878538764
66227,1,128,256,53897,0,5874,1763725878538826
66228,0,128,0,0,0,7315,1763725878539102
66228,1,128,256,53105,0,5285,1763725878539164
66229,0,128,0,0,0,8522,1763725878539440
66229,1,128,256,55820,0,6257,1763725878539506
66230,0,128,0,0,0,7585,1763725878539784
66230,1,128,256,52971,0,4942,1763725878539845
66231,0,128,0,0,0,5743,1763725878540124
66231,1,128,256,44484,0,3730,1763725878540175
66232,0,128,0,0,0,4312,1763725878540443
66232,1,128,256,42386,0,3722,1763725878540491
66233,0,128,0,0,0,3840,1763725878540758
66233,1,128,256,41827,0,3438,1763725878540805
66234,0,128,0,0,0,4732,1763725878541073
66234,1,128,256,39467,0,3678,1763725878541118
66235,0,128,0,0,0,4443,1763725878541384
66235,1,128,256,36918,0,3079,1763725878541426
66236,0,128,0,0,0,3440,1763725878541701
66236,1,128,256,35933,0,3088,1763725878541742
66237,0,128,0,0,0,5297,1763725878541975
66237,1,128,256,37164,0,3737,1763725878542022
66238,0,128,0,0,0,5908,1763725878542290
66238,1,128,256,35964,0,3626,1763725878542332
66239,0,128,0,0,0,5978,1763725878542602
66239,1,128,256,39996,0,3940,1763725878542648
66240,0,128,0,0,0,18199,1763725878542963
66240,1,128,256,44625,0,4598,1763725878543015
66241,0,128,0,0,0,4116,1763725878543293
66241,1,128,256,36077,0,3381,1763725878543334
66242,0,128,0,0,0,3370,1763725878543600
66242,1,128,256,34996,0,3023,1763725878543639
66243,0,128,0,0,0,3308,1763725878543903
66243,1,128,256,33309,0,2835,1763725878543941
66244,0,128,0,0,0,3721,1763725878544205
66244,1,128,256,34463,0,2898,1763725878544244
66245,0,128,0,0,0,3459,1763725878544508
66245,1,128,256,34616,0,3207,1763725878544548
66246,0,128,0,0,0,3467,1763725878544819
66246,1,128,256,34676,0,3088,1763725878544858
66247,0,128,0,0,0,3402,1763725878545123
66247,1,128,256,34519,0,2855,1763725878545162
66248,0,128,0,0,0,3313,1763725878545426
66248,1,128,256,34734,0,2994,1763725878545465
66249,0,128,0,0,0,3459,1763725878545730
66249,1,128,256,34811,0,2807,1763725878545769
66250,0,128,0,0,0,3734,1763725878546035
66250,1,128,256,36266,0,3004,1763725878546076
66251,0,128,0,0,0,3429,1763725878546347
66251,1,128,256,36290,0,2884,1763725878546388
66252,0,128,0,0,0,3727,1763725878546653
66252,1,128,256,36211,0,3082,1763725878546695
66253,0,128,0,0,0,25459,1763725878546981
66253,1,128,256,36261,0,3227,1763725878547023
66254,0,128,0,0,0,3367,1763725878547288
66254,1,128,256,36418,0,3091,1763725878547329
66255,0,128,0,0,0,3869,1763725878547594
66255,1,128,256,36188,0,3140,1763725878547635
66256,0,128,0,0,0,10854,1763725878548212
66256,1,128,256,43351,0,3764,1763725878548262
66257,0,128,0,0,0,3591,1763725878548530
66257,1,128,256,36414,0,3045,1763725878548571
66258,0,128,0,0,0,3374,1763725878548835
66258,1,128,256,34715,0,3332,1763725878548875
66259,0,128,0,0,0,3191,1763725878549138
66259,1,128,256,34650,0,3046,1763725878549178
66260,0,128,0,0,0,3175,1763725878549442
66260,1,128,256,35436,0,6907,1763725878549486
66261,0,128,0,0,0,3502,1763725878549757
66261,1,128,256,36503,0,3325,1763725878549808
66262,0,128,0,0,0,3721,1763725878550075
66262,1,128,256,37739,0,3515,1763725878550118
66263,0,128,0,0,0,3669,1763725878550384
66263,1,128,256,38123,0,3433,1763725878550427
66264,0,128,0,0,0,3482,1763725878550693
66264,1,128,256,38845,0,6209,1763725878550740
66265,0,128,0,0,0,3832,1763725878550977
66265,1,128,256,39620,0,3519,1763725878551022
66266,0,128,0,0,0,4049,1763725878551288
66266,1,128,256,39763,0,3765,1763725878551333
66267,0,128,0,0,0,3863,1763725878551600
66267,1,128,256,40439,0,3745,1763725878551646
66268,0,128,0,0,0,4099,1763725878551912
66268,1,128,256,41957,0,7666,1763725878551969
66269,0,128,0,0,0,4073,1763725878552237
66269,1,128,256,41922,0,3613,1763725878552285
66270,0,128,0,0,0,5183,1763725878552562
66270,1,128,256,43940,0,3821,1763725878552612
66271,0,128,0,0,0,4453,1763725878552880
66271,1,128,256,44081,0,3787,1763725878552930
66272,0,128,0,0,0,5034,1763725878553200
66272,1,128,256,46909,0,4434,1763725878553254
66273,0,128,0,0,0,5072,1763725878553523
66273,1,128,256,46943,0,4266,1763725878553576
66274,0,128,0,0,0,10465,1763725878553857
66274,1,128,256,54144,0,6302,1763725878553920
66275,0,128,0,0,0,10240,1763725878554211
66275,1,128,256,54629,0,10890,1763725878554279
66276,0,128,0,0,0,7371,1763725878554556
66276,1,128,256,53609,0,5034,1763725878554617
66277,0,128,0,0,0,5204,1763725878554888
66277,1,128,256,50085,0,4719,1763725878554945
66278,0,128,0,0,0,6233,1763725878555217
66278,1,128,256,54876,0,5922,1763725878555281
66279,0,128,0,0,0,5898,1763725878555553
66279,1,128,256,58176,0,4558,1763725878555619
66280,0,128,0,0,0,8037,1763725878555904
66280,1,128,256,63284,0,8682,1763725878555981
66281,0,128,0,0,0,8432,1763725878556261
66281,1,128,256,55821,0,5937,1763725878556326
66282,0,128,0,0,0,8097,1763725878556603
66282,1,128,256,54642,0,6414,1763725878556668
66283,0,128,0,0,0,6706,1763725878556943
66283,1,128,256,58899,0,5868,1763725878557011
66284,0,128,0,0,0,6443,1763725878557289
66284,1,128,256,53792,0,5278,1763725878557350
66285,0,128,0,0,0,5943,1763725878557664
66285,1,128,256,54555,0,5684,1763725878557727
66286,0,128,0,0,0,6899,1763725878557983
66286,1,128,256,54976,0,4631,1763725878558045
66287,0,128,0,0,0,5697,1763725878558318
66287,1,128,256,52606,0,5008,1763725878558378
66288,0,128,0,0,0,5644,1763725878558650
66288,1,128,256,49067,0,4400,1763725878558706
66289,0,128,0,0,0,6831,1763725878558982
66289,1,128,256,47088,0,4339,1763725878559036
66290,0,128,0,0,0,5497,1763725878559315
66290,1,128,256,44586,0,3948,1763725878559365
66291,0,128,0,0,0,4793,1763725878559635
66291,1,128,256,44120,0,3773,1763725878559684
66292,0,128,0,0,0,4064,1763725878559952
66292,1,128,256,37920,0,2297,1763725878559994
66293,0,128,0,0,0,2667,1763725878560254
66293,1,128,256,20099,0,1864,1763725878560277
66294,0,128,0,0,0,2080,1763725878560536
66294,1,128,256,19613,0,1769,1763725878560558
66295,0,128,0,0,0,1737,1763725878560821
66295,1,128,256,19617,0,1826,1763725878560843
66296,0,128,0,0,0,2168,1763725878561102
66296,1,128,256,19402,0,1810,1763725878561124
66297,0,128,0,0,0,2999,1763725878561386
66297,1,128,256,29446,0,2611,1763725878561419
66298,0,128,0,0,0,2913,1763725878561681
66298,1,128,256,29513,0,3308,1763725878561715
66299,0,128,0,0,0,3310,1763725878561967
66299,1,128,256,27244,0,2459,1763725878561998
66300,0,128,0,0,0,2292,1763725878562263
66300,1,128,256,25156,0,2004,1763725878562291
66301,0,128,0,0,0,2427,1763725878562551
66301,1,128,256,25003,0,2830,1763725878562580
66302,0,128,0,0,0,2604,1763725878562840
66302,1,128,256,22773,0,1946,1763725878562866
66303,0,128,0,0,0,2911,1763725878563126
66303,1,128,256,21911,0,2063,1763725878563152
66304,0,128,0,0,0,3031,1763725878563424
66304,1,128,256,20812,0,2277,1763725878563448
66305,0,128,0,0,0,2459,1763725878563708
66305,1,128,256,20393,0,1874,1763725878563731
66306,0,128,0,0,0,2300,1763725878563964
66306,1,128,256,20641,0,1822,1763725878563988
66307,0,128,0,0,0,1891,1763725878564246
66307,1,128,256,19374,0,2869,1763725878564269
66308,0,128,0,0,0,2118,1763725878564527
66308,1,128,256,19739,0,1864,1763725878564550
66309,0,128,0,0,0,1893,1763725878564812
66309,1,128,256,19514,0,1893,1763725878564834
66310,0,128,0,0,0,2581,1763725878565093
66310,1,128,256,19579,0,1776,1763725878565115
66311,0,128,0,0,0,2099,1763725878565373
66311,1,128,256,19495,0,1791,1763725878565396
66312,0,128,0,0,0,1971,1763725878565653
66312,1,128,256,19336,0,1907,1763725878565676
66313,0,128,0,0,0,2099,1763725878565934
66313,1,128,256,19549,0,3850,1763725878565959
66314,0,128,0,0,0,2159,1763725878566221
66314,1,128,256,19420,0,1805,1763725878566243
66315,0,128,0,0,0,2359,1763725878566502
66315,1,128,256,19327,0,2278,1763725878566524
66316,0,128,0,0,0,2318,1763725878566783
66316,1,128,256,19439,0,1644,1763725878566805
66317,0,128,0,0,0,2038,1763725878567063
66317,1,128,256,19476,0,1839,1763725878567085
66318,0,128,0,0,0,1915,1763725878567343
66318,1,128,256,19381,0,2454,1763725878567366
66319,0,128,0,0,0,1901,1763725878567627
66319,1,128,256,19416,0,2572,1763725878567650
66320,0,128,0,0,0,2791,1763725878567909
66320,1,128,256,19944,0,1738,1763725878567931
66321,0,128,0,0,0,2170,1763725878568190
66321,1,128,256,20501,0,1940,1763725878568213
66322,0,128,0,0,0,2058,1763725878568472
66322,1,128,256,20465,0,1872,1763725878568495
66323,0,128,0,0,0,2113,1763725878568754
66323,1,128,256,20893,0,2366,1763725878568778
66324,0,128,0,0,0,2105,1763725878569051
66324,1,128,256,22098,0,2033,1763725878569076
66325,0,128,0,0,0,2395,1763725878569335
66325,1,128,256,22169,0,2014,1763725878569361
66326,0,128,0,0,0,2429,1763725878569620
66326,1,128,256,23108,0,1948,1763725878569647
66327,0,128,0,0,0,1980,1763725878569905
66327,1,128,256,22552,0,1645,1763725878569930
66328,0,128,0,0,0,2222,1763725878570189
66328,1,128,256,20565,0,1625,1763725878570213
66329,0,128,0,0,0,2345,1763725878570476
66329,1,128,256,19385,0,1767,1763725878570498
66330,0,128,0,0,0,2111,1763725878570756
66330,1,128,256,19317,0,1831,1763725878570778
66331,0,128,0,0,0,19126,1763725878571063
66331,1,128,256,65553,0,5929,1763725878571137
66332,0,128,0,0,0,8154,1763725878571414
66332,1,128,256,52704,0,8323,1763725878571477
66333,0,128,0,0,0,17498,1763725878571766
66333,1,128,256,63128,0,6944,1763725878571839
66334,0,128,0,0,0,10186,1763725878572124
66334,1,128,256,55966,0,6434,1763725878572188
66335,0,128,0,0,0,8522,1763725878572464
66335,1,128,256,56532,0,6668,1763725878572530
66336,0,128,0,0,0,9111,1763725878572813
66336,1,128,256,62534,0,5046,1763725878572882
66337,0,128,0,0,0,5135,1763725878573153
66337,1,128,256,55911,0,4784,1763725878573215
66338,0,128,0,0,0,5447,1763725878573484
66338,1,128,256,55661,0,4563,1763725878573546
66339,0,128,0,0,0,10889,1763725878573829
66339,1,128,256,58925,0,6552,1763725878573898
66340,0,128,0,0,0,13906,1763725878574185
66340,1,128,256,62167,0,20642,1763725878574271
66341,0,128,0,0,0,9199,1763725878574551
66341,1,128,256,61143,0,5020,1763725878574619
66342,0,128,0,0,0,9526,1763725878574897
66342,1,128,256,53827,0,8024,1763725878574960
66343,0,128,0,0,0,4906,1763725878575233
66343,1,128,256,49147,0,4396,1763725878575288
66344,0,128,0,0,0,4164,1763725878575552
66344,1,128,256,48953,0,3888,1763725878575607
66345,0,128,0,0,0,4250,1763725878575872
66345,1,128,256,51688,0,3815,1763725878575929
66346,0,128,0,0,0,4949,1763725878576195
66346,1,128,256,52254,0,4128,1763725878576253
66347,0,128,0,0,0,5010,1763725878576528
66347,1,128,256,53853,0,4258,1763725878576588
66348,0,128,0,0,0,4386,1763725878576858
66348,1,128,256,55260,0,4236,1763725878576920
66349,0,128,0,0,0,4895,1763725878577187
66349,1,128,256,57597,0,4507,1763725878577250
66350,0,128,0,0,0,4444,1763725878577517
66350,1,128,256,54588,0,4088,1763725878577577
66351,0,128,0,0,0,4727,1763725878577843
66351,1,128,256,53068,0,4328,1763725878577902
66352,0,128,0,0,0,4768,1763725878578169
66352,1,128,256,55464,0,4281,1763725878578230
66353,0,128,0,0,0,4376,1763725878578501
66353,1,128,256,55445,0,4158,1763725878578562
66354,0,128,0,0,0,6137,1763725878578830
66354,1,128,256,57256,0,4527,1763725878578893
66355,0,128,0,0,0,4882,1763725878579161
66355,1,128,256,59007,0,4277,1763725878579226
66356,0,128,0,0,0,4668,1763725878579493
66356,1,128,256,59199,0,4483,1763725878579558
66357,0,128,0,0,0,4663,1763725878579828
66357,1,128,256,60760,0,4516,1763725878579895
66358,0,128,0,0,0,5509,1763725878580170
66358,1,128,256,61599,0,4756,1763725878580238
66359,0,128,0,0,0,5457,1763725878580508
66359,1,128,256,65523,0,4872,1763725878580581
66360,0,128,0,0,0,6008,1763725878580852
66360,1,128,256,66220,0,4818,1763725878580925
66361,0,128,0,0,0,6101,1763725878581196
66361,1,128,256,69490,0,6842,1763725878581275
66362,0,128,0,0,0,5692,1763725878581545
66362,1,128,256,69073,0,5421,1763725878581622
66363,0,128,0,0,0,5645,1763725878581899
66363,1,128,256,76491,0,8683,1763725878581986
66364,0,128,0,0,0,5855,1763725878582258
66364,1,128,256,72611,0,6939,1763725878582340
66365,0,128,0,0,0,5705,1763725878582611
66365,1,128,256,74958,0,6939,1763725878582695
66366,0,128,0,0,0,6196,1763725878582971
66366,1,128,256,75808,0,6012,1763725878583055
66367,0,128,0,0,0,6026,1763725878583328
66367,1,128,256,75345,0,5743,1763725878583411
66368,0,128,0,0,0,6041,1763725878583689
66368,1,128,256,78904,0,5890,1763725878583776
66369,0,128,0,0,0,7346,1763725878584051
66369,1,128,256,83311,0,6339,1763725878584143
66370,0,128,0,0,0,6487,1763725878584417
66370,1,128,256,82988,0,6000,1763725878584508
66371,0,128,0,0,0,6482,1763725878584781
66371,1,128,256,79156,0,6344,1763725878584870
66372,0,128,0,0,0,6494,1763725878585142
66372,1,128,256,78271,0,5931,1763725878585229
66373,0,128,0,0,0,7062,1763725878585510
66373,1,128,256,79196,0,10045,1763725878585602
66374,0,128,0,0,0,6611,1763725878585876
66374,1,128,256,87528,0,6859,1763725878585973
66375,0,128,0,0,0,98240,1763725878586341
66375,1,128,256,56360,0,23219,1763725878586426
66376,0,128,0,0,0,4615,1763725878586704
66376,1,128,256,29819,0,2527,1763725878586738
66377,0,128,0,0,0,4026,1763725878586970
66377,1,128,256,34377,0,2723,1763725878587008
66378,0,128,0,0,0,3916,1763725878587275
66378,1,128,256,26448,0,3091,1763725878587306
66379,0,128,0,0,0,7833,1763725878587578
66379,1,128,256,32110,0,4945,1763725878587617
66380,0,128,0,0,0,7204,1763725878587891
66380,1,128,256,28152,0,2350,1763725878587923
66381,0,128,0,0,0,6294,1763725878588191
66381,1,128,256,26093,0,3147,1763725878588222
66382,0,128,0,0,0,4854,1763725878588494
66382,1,128,256,24995,0,2008,1763725878588523
66383,0,128,0,0,0,2690,1763725878588784
66383,1,128,256,22268,0,2142,1763725878588809
66384,0,128,0,0,0,2397,1763725878589068
66384,1,128,256,19574,0,1900,1763725878589090
66385,0,128,0,0,0,2821,1763725878589352
66385,1,128,256,21832,0,3730,1763725878589379
66386,0,128,0,0,0,5523,1763725878589645
66386,1,128,256,21827,0,2273,1763725878589670
66387,0,128,0,0,0,3662,1763725878589937
66387,1,128,256,27135,0,2654,1763725878589967
66388,0,128,0,0,0,2485,1763725878590228
66388,1,128,256,20091,0,1838,1763725878590251
66389,0,128,0,0,0,2072,1763725878590509
66389,1,128,256,19509,0,1794,1763725878590539
66390,0,128,0,0,0,1997,1763725878590797
66390,1,128,256,19349,0,1706,1763725878590819
66391,0,128,0,0,0,15976,1763725878591099
66391,1,128,256,33415,0,3142,1763725878591138
66392,0,128,0,0,0,2489,1763725878591746
66392,1,128,256,20938,0,1897,1763725878591770
66393,0,128,0,0,0,2314,1763725878592030
66393,1,128,256,19703,0,1951,1763725878592052
66394,0,128,0,0,0,2035,1763725878592311
66394,1,128,256,19470,0,1772,1763725878592333
66395,0,128,0,0,0,1946,1763725878592591
66395,1,128,256,19459,0,1731,1763725878592613
66396,0,128,0,0,0,1949,1763725878592871
66396,1,128,256,19528,0,1740,1763725878592893
66397,0,128,0,0,0,1966,1763725878593156
66397,1,128,256,19544,0,1791,1763725878593178
66398,0,128,0,0,0,2003,1763725878593436
66398,1,128,256,19465,0,1771,1763725878593458
66399,0,128,0,0,0,2427,1763725878593717
66399,1,128,256,20041,0,2132,1763725878593740
66400,0,128,0,0,0,2027,1763725878593964
66400,1,128,256,19456,0,1804,1763725878593986
66401,0,128,0,0,0,2244,1763725878594245
66401,1,128,256,19402,0,1725,1763725878594267
66402,0,128,0,0,0,1891,1763725878594529
