pair_id,variant,plain_size,transformed_size,encrypt_ns,hash_ns,send_ns,send_ts_us
8734,0,128,0,0,0,3874,1763725929956519
8734,5,128,288,39675,1045,3630,1763725929956566
8735,0,128,0,0,0,3843,1763725929956832
8735,5,128,288,41119,1083,3698,1763725929956881
8736,0,128,0,0,0,4086,1763725929957148
8736,5,128,288,41718,1109,3341,1763725929957197
8737,0,128,0,0,0,4123,1763725929957472
8737,5,128,288,41861,1106,3848,1763725929957522
8738,0,128,0,0,0,4462,1763725929957790
8738,5,128,288,43490,1168,4315,1763725929957842
8739,0,128,0,0,0,4392,1763725929958110
8739,5,128,288,44253,1162,4109,1763725929958162
8740,0,128,0,0,0,4805,1763725929958431
8740,5,128,288,46017,1259,4400,1763725929958486
8741,0,128,0,0,0,4386,1763725929958755
8741,5,128,288,46695,1325,4238,1763725929958810
8742,0,128,0,0,0,4711,1763725929959088
8742,5,128,288,46871,1240,4011,1763725929959144
8743,0,128,0,0,0,4727,1763725929959413
8743,5,128,288,48813,1319,4534,1763725929959470
8744,0,128,0,0,0,4837,1763725929959742
8744,5,128,288,49900,1284,4672,1763725929959801
8745,0,128,0,0,0,4874,1763725929960071
8745,5,128,288,49555,1304,4472,1763725929960130
8746,0,128,0,0,0,5101,1763725929960400
8746,5,128,288,50270,1404,5527,1763725929960461
8747,0,128,0,0,0,5250,1763725929960743
8747,5,128,288,52993,1483,5193,1763725929960807
8748,0,128,0,0,0,5271,1763725929961081
8748,5,128,288,53127,1424,5073,1763725929961145
8749,0,128,0,0,0,4873,1763725929961416
8749,5,128,288,53186,1273,4615,1763725929961479
8750,0,128,0,0,0,5133,1763725929961751
8750,5,128,288,49358,1317,4555,1763725929961809
8751,0,128,0,0,0,5075,1763725929962080
8751,5,128,288,49422,1224,4292,1763725929962138
8752,0,128,0,0,0,6841,1763725929962420
8752,5,128,288,48724,1476,4273,1763725929962477
8753,0,128,0,0,0,6094,1763725929962751
8753,5,128,288,46957,1166,4407,1763725929962806
8754,0,128,0,0,0,6438,1763725929963077
8754,5,128,288,42119,1029,4708,1763725929963127
8755,0,128,0,0,0,5665,1763725929963398
8755,5,128,288,39759,1055,3947,1763725929963445
8756,0,128,0,0,0,4608,1763725929963714
8756,5,128,288,39692,1028,3825,1763725929963761
8757,0,128,0,0,0,4854,1763725929964037
8757,5,128,288,36600,964,3786,1763725929964081
8758,0,128,0,0,0,5495,1763725929964349
8758,5,128,288,36795,847,3224,1763725929964392
8759,0,128,0,0,0,3528,1763725929964658
8759,5,128,288,33883,854,2965,1763725929964698
8760,0,128,0,0,0,3924,1763725929964970
8760,5,128,288,31891,830,3430,1763725929965009
8761,0,128,0,0,0,3084,1763725929965273
8761,5,128,288,30526,805,2698,1763725929965309
8762,0,128,0,0,0,3161,1763725929965578
8762,5,128,288,29862,740,2864,1763725929965613
8763,0,128,0,0,0,3292,1763725929965876
8763,5,128,288,28421,703,2622,1763725929965910
8764,0,128,0,0,0,4055,1763725929966173
8764,5,128,288,27304,678,2933,1763725929966206
8765,0,128,0,0,0,2910,1763725929966467
8765,5,128,288,28917,1008,3221,1763725929966503
8766,0,128,0,0,0,2459,1763725929966763
8766,5,128,288,23324,611,2071,1763725929966791
8767,0,128,0,0,0,2242,1763725929967054
8767,5,128,288,22039,591,1954,1763725929967080
8768,0,128,0,0,0,2230,1763725929967339
8768,5,128,288,22693,599,2178,1763725929967366
8769,0,128,0,0,0,2232,1763725929967625
8769,5,128,288,22982,643,2052,1763725929967652
8770,0,128,0,0,0,2337,1763725929967912
8770,5,128,288,24149,649,2287,1763725929967941
8771,0,128,0,0,0,2470,1763725929968205
8771,5,128,288,24030,630,2189,1763725929968233
8772,0,128,0,0,0,2344,1763725929968493
8772,5,128,288,24517,651,2312,1763725929968522
8773,0,128,0,0,0,2438,1763725929968782
8773,5,128,288,25576,675,2217,1763725929968812
8774,0,128,0,0,0,2631,1763725929969072
8774,5,128,288,25777,691,2431,1763725929969103
8775,0,128,0,0,0,2670,1763725929969363
8775,5,128,288,26422,717,2522,1763725929969395
8776,0,128,0,0,0,2726,1763725929969660
8776,5,128,288,26627,736,3002,1763725929969693
8777,0,128,0,0,0,6283,1763725929969960
8777,5,128,288,30133,830,2754,1763725929969995
8778,0,128,0,0,0,2908,1763725929970257
8778,5,128,288,28479,770,3138,1763725929970291
8779,0,128,0,0,0,2798,1763725929970552
8779,5,128,288,28590,780,2550,1763725929970586
8780,0,128,0,0,0,3087,1763725929970848
8780,5,128,288,29754,841,2521,1763725929970883
8781,0,128,0,0,0,3208,1763725929971152
8781,5,128,288,31270,858,2904,1763725929971189
8782,0,128,0,0,0,3110,1763725929971451
8782,5,128,288,31791,825,2983,1763725929971489
8783,0,128,0,0,0,3685,1763725929971753
8783,5,128,288,31922,965,2912,1763725929971791
8784,0,128,0,0,0,3346,1763725929972054
8784,5,128,288,33132,869,2894,1763725929972093
8785,0,128,0,0,0,3294,1763725929972356
8785,5,128,288,33083,867,2882,1763725929972395
8786,0,128,0,0,0,3139,1763725929972664
8786,5,128,288,33951,887,3275,1763725929972705
8787,0,128,0,0,0,3608,1763725929972969
8787,5,128,288,35257,942,3226,1763725929973010
8788,0,128,0,0,0,3467,1763725929973275
8788,5,128,288,36051,963,3262,1763725929973318
8789,0,128,0,0,0,3473,1763725929973583
8789,5,128,288,36789,990,3414,1763725929973627
8790,0,128,0,0,0,3740,1763725929973893
8790,5,128,288,37862,997,3224,1763725929973938
8791,0,128,0,0,0,3650,1763725929974212
8791,5,128,288,37883,1007,3140,1763725929974256
8792,0,128,0,0,0,3808,1763725929974521
8792,5,128,288,38805,1080,3646,1763725929974568
8793,0,128,0,0,0,4003,1763725929974835
8793,5,128,288,39664,1060,3434,1763725929974882
8794,0,128,0,0,0,4486,1763725929975149
8794,5,128,288,41824,1107,3648,1763725929975198
8795,0,128,0,0,0,4248,1763725929975465
8795,5,128,288,41620,1084,4311,1763725929975515
8796,0,128,0,0,0,4159,1763725929975791
8796,5,128,288,43694,1198,3802,1763725929975843
8797,0,128,0,0,0,4672,1763725929976112
8797,5,128,288,44160,1146,3970,1763725929976165
8798,0,128,0,0,0,4574,1763725929976433
8798,5,128,288,44139,1129,3722,1763725929976485
8799,0,128,0,0,0,4520,1763725929976754
8799,5,128,288,45451,1213,4722,1763725929976808
8800,0,128,0,0,0,4734,1763725929977078
8800,5,128,288,46827,1220,4323,1763725929977134
8801,0,128,0,0,0,4740,1763725929977411
8801,5,128,288,46691,1215,4529,1763725929977467
8802,0,128,0,0,0,4454,1763725929977737
8802,5,128,288,48438,1285,4196,1763725929977794
8803,0,128,0,0,0,4820,1763725929978064
8803,5,128,288,46769,1205,4273,1763725929978119
8804,0,128,0,0,0,4643,1763725929978401
8804,5,128,288,47329,1199,3762,1763725929978456
8805,0,128,0,0,0,5606,1763725929978728
8805,5,128,288,45029,1304,3905,1763725929978781
8806,0,128,0,0,0,5402,1763725929979061
8806,5,128,288,42444,1102,4492,1763725929979111
8807,0,128,0,0,0,6083,1763725929979399
8807,5,128,288,42578,1114,4768,1763725929979450
8808,0,128,0,0,0,4481,1763725929979719
8808,5,128,288,40704,1014,3429,1763725929979767
8809,0,128,0,0,0,4011,1763725929980038
8809,5,128,288,37990,932,3899,1763725929980083
8810,0,128,0,0,0,4450,1763725929980358
8810,5,128,288,36001,961,3639,1763725929980401
8811,0,128,0,0,0,4908,1763725929980671
8811,5,128,288,35577,854,3199,1763725929980713
8812,0,128,0,0,0,3622,1763725929980970
8812,5,128,288,34317,817,3162,1763725929981010
8813,0,128,0,0,0,3594,1763725929981274
8813,5,128,288,32234,856,2624,1763725929981312
8814,0,128,0,0,0,3642,1763725929981575
8814,5,128,288,30561,737,2509,1763725929981610
8815,0,128,0,0,0,2745,1763725929981878
8815,5,128,288,28884,716,2500,1763725929981912
8816,0,128,0,0,0,4173,1763725929982176
8816,5,128,288,27326,722,2585,1763725929982209
8817,0,128,0,0,0,3230,1763725929982471
8817,5,128,288,27761,673,2318,1763725929982504
8818,0,128,0,0,0,2662,1763725929982766
8818,5,128,288,25655,661,2169,1763725929982796
8819,0,128,0,0,0,2506,1763725929983055
8819,5,128,288,22633,612,1916,1763725929983082
8820,0,128,0,0,0,2628,1763725929983346
8820,5,128,288,22837,599,2113,1763725929983373
8821,0,128,0,0,0,2232,1763725929983632
8821,5,128,288,22750,673,2049,1763725929983659
8822,0,128,0,0,0,2455,1763725929983919
8822,5,128,288,23281,628,2096,1763725929983946
8823,0,128,0,0,0,2464,1763725929984206
8823,5,128,288,23390,630,2110,1763725929984233
8824,0,128,0,0,0,2383,1763725929984493
8824,5,128,288,23362,670,2095,1763725929984520
8825,0,128,0,0,0,2477,1763725929984785
8825,5,128,288,24848,653,2165,1763725929984814
8826,0,128,0,0,0,2528,1763725929985074
8826,5,128,288,24767,674,5541,1763725929985107
8827,0,128,0,0,0,2477,1763725929985367
8827,5,128,288,25524,683,2316,1763725929985398
8828,0,128,0,0,0,2526,1763725929985657
8828,5,128,288,25677,725,2223,1763725929985688
8829,0,128,0,0,0,2480,1763725929985948
8829,5,128,288,34758,803,2910,1763725929985988
8830,0,128,0,0,0,2656,1763725929986256
8830,5,128,288,27440,713,2395,1763725929986289
8831,0,128,0,0,0,2693,1763725929986550
8831,5,128,288,27528,746,2426,1763725929986582
8832,0,128,0,0,0,2800,1763725929986844
8832,5,128,288,28368,747,2503,1763725929986877
8833,0,128,0,0,0,2875,1763725929987138
8833,5,128,288,28732,776,2608,1763725929987172
8834,0,128,0,0,0,3070,1763725929987434
8834,5,128,288,29323,798,2637,1763725929987469
8835,0,128,0,0,0,2782,1763725929987736
8835,5,128,288,29790,820,2556,1763725929987771
8836,0,128,0,0,0,2977,1763725929988033
8836,5,128,288,30496,794,2603,1763725929988069
8837,0,128,0,0,0,3230,1763725929988332
8837,5,128,288,31920,874,2721,1763725929988369
8838,0,128,0,0,0,3091,1763725929988632
8838,5,128,288,31784,820,2703,1763725929988669
8839,0,128,0,0,0,3141,1763725929988932
8839,5,128,288,38935,951,3200,1763725929988977
8840,0,128,0,0,0,3209,1763725929989247
8840,5,128,288,33167,915,2889,1763725929989286
8841,0,128,0,0,0,3265,1763725929989550
8841,5,128,288,33895,896,2942,1763725929989590
8842,0,128,0,0,0,3388,1763725929989854
8842,5,128,288,34590,928,3017,1763725929989895
8843,0,128,0,0,0,4305,1763725929990159
8843,5,128,288,35349,938,3148,1763725929990201
8844,0,128,0,0,0,3456,1763725929990465
8844,5,128,288,36078,968,3157,1763725929990508
8845,0,128,0,0,0,3518,1763725929990779
8845,5,128,288,36003,952,3103,1763725929990821
8846,0,128,0,0,0,3928,1763725929991086
8846,5,128,288,36870,1010,3288,1763725929991129
8847,0,128,0,0,0,4032,1763725929991395
8847,5,128,288,37717,991,3095,1763725929991439
8848,0,128,0,0,0,3819,1763725929991704
8848,5,128,288,37754,978,3276,1763725929991749
8849,0,128,0,0,0,3771,1763725929991976
8849,5,128,288,37857,1024,3287,1763725929992021
8850,0,128,0,0,0,4061,1763725929992287
8850,5,128,288,39826,1044,3508,1763725929992334
8851,0,128,0,0,0,3962,1763725929992600
8851,5,128,288,39730,1051,3393,1763725929992647
8852,0,128,0,0,0,4205,1763725929992913
8852,5,128,288,40918,4931,5831,1763725929992968
8853,0,128,0,0,0,4341,1763725929993236
8853,5,128,288,41725,1087,3721,1763725929993286
8854,0,128,0,0,0,4046,1763725929993559
8854,5,128,288,41653,1099,3504,1763725929993609
8855,0,128,0,0,0,4176,1763725929993875
8855,5,128,288,43269,1188,6809,1763725929993929
8856,0,128,0,0,0,4622,1763725929994199
8856,5,128,288,44165,1124,4057,1763725929994251
8857,0,128,0,0,0,4555,1763725929994519
8857,5,128,288,44481,1114,3563,1763725929994571
8858,0,128,0,0,0,4027,1763725929994837
8858,5,128,288,41779,1112,3508,1763725929994886
8859,0,128,0,0,0,5070,1763725929995161
8859,5,128,288,41753,1303,3589,1763725929995211
8860,0,128,0,0,0,4583,1763725929995479
8860,5,128,288,39897,1068,3740,1763725929995526
8861,0,128,0,0,0,26617,1763725929995837
8861,5,128,288,60293,2946,6714,1763725929995912
8862,0,128,0,0,0,5913,1763725929996198
8862,5,128,288,38685,1685,3761,1763725929996245
8863,0,128,0,0,0,4520,1763725929996513
8863,5,128,288,36629,1051,3531,1763725929996557
8864,0,128,0,0,0,6253,1763725929996834
8864,5,128,288,38321,1204,4378,1763725929996880
8865,0,128,0,0,0,6599,1763725929997151
8865,5,128,288,40724,1463,4560,1763725929997200
8866,0,128,0,0,0,5631,1763725929997469
8866,5,128,288,40447,1034,3144,1763725929997517
8867,0,128,0,0,0,4474,1763725929997783
8867,5,128,288,38673,1073,3261,1763725929997829
8868,0,128,0,0,0,4286,1763725929998095
8868,5,128,288,36980,1018,3144,1763725929998139
8869,0,128,0,0,0,4323,1763725929998412
8869,5,128,288,36839,1028,3254,1763725929998455
8870,0,128,0,0,0,15397,1763725929998744
8870,5,128,288,50694,2099,4702,1763725929998807
8871,0,128,0,0,0,4625,1763725929999080
8871,5,128,288,37415,999,3195,1763725929999124
8872,0,128,0,0,0,5301,1763725929999393
8872,5,128,288,38429,878,3079,1763725929999437
8873,0,128,0,0,0,3693,1763725929999702
8873,5,128,288,34581,824,2837,1763725929999742
8874,0,128,0,0,0,4102,1763725929999976
8874,5,128,288,32269,979,3196,1763725930000014
8875,0,128,0,0,0,3464,1763725930000278
8875,5,128,288,32239,806,2911,1763725930000317
8876,0,128,0,0,0,3342,1763725930000580
8876,5,128,288,31974,858,2786,1763725930000618
8877,0,128,0,0,0,3108,1763725930000881
8877,5,128,288,31897,835,3172,1763725930000919
8878,0,128,0,0,0,3217,1763725930001182
8878,5,128,288,32076,986,2942,1763725930001220
8879,0,128,0,0,0,3416,1763725930001489
8879,5,128,288,32665,1013,3237,1763725930001528
8880,0,128,0,0,0,3235,1763725930001791
8880,5,128,288,33867,957,4425,1763725930001833
8881,0,128,0,0,0,3496,1763725930002097
8881,5,128,288,34943,949,3011,1763725930002138
8882,0,128,0,0,0,3514,1763725930002402
8882,5,128,288,34599,930,3204,1763725930002443
8883,0,128,0,0,0,3400,1763725930002709
8883,5,128,288,36315,1034,3053,1763725930002752
8884,0,128,0,0,0,3717,1763725930002978
8884,5,128,288,37482,1013,3206,1763725930003023
8885,0,128,0,0,0,4001,1763725930003288
8885,5,128,288,38126,1104,3315,1763725930003333
8886,0,128,0,0,0,3759,1763725930003599
8886,5,128,288,38162,1052,3821,1763725930003644
8887,0,128,0,0,0,3792,1763725930003910
8887,5,128,288,38947,1128,3450,1763725930003956
8888,0,128,0,0,0,4219,1763725930004241
8888,5,128,288,39876,1061,3669,1763725930004288
8889,0,128,0,0,0,3796,1763725930004555
8889,5,128,288,41280,1096,4093,1763725930004605
8890,0,128,0,0,0,4303,1763725930004873
8890,5,128,288,42038,1137,3667,1763725930004923
8891,0,128,0,0,0,4213,1763725930005190
8891,5,128,288,41920,1168,3531,1763725930005239
8892,0,128,0,0,0,4002,1763725930005506
8892,5,128,288,41871,1165,3630,1763725930005555
8893,0,128,0,0,0,4448,1763725930005831
8893,5,128,288,42105,1147,3661,1763725930005881
8894,0,128,0,0,0,4594,1763725930006148
8894,5,128,288,42011,1143,3645,1763725930006198
8895,0,128,0,0,0,4014,1763725930006464
8895,5,128,288,42046,1152,4660,1763725930006515
8896,0,128,0,0,0,4112,1763725930006782
8896,5,128,288,41899,1178,3953,1763725930006832
8897,0,128,0,0,0,4499,1763725930007101
8897,5,128,288,42051,1063,3597,1763725930007150
8898,0,128,0,0,0,4402,1763725930007426
8898,5,128,288,41735,1131,4101,1763725930007476
8899,0,128,0,0,0,4039,1763725930007742
8899,5,128,288,43453,1172,4617,1763725930007795
8900,0,128,0,0,0,4738,1763725930008064
8900,5,128,288,44358,1193,4198,1763725930008116
8901,0,128,0,0,0,4188,1763725930008384
8901,5,128,288,44183,1172,4343,1763725930008437
8902,0,128,0,0,0,4280,1763725930008706
8902,5,128,288,44538,1175,4705,1763725930008759
8903,0,128,0,0,0,4389,1763725930009037
8903,5,128,288,44316,1185,3862,1763725930009089
8904,0,128,0,0,0,4371,1763725930009357
8904,5,128,288,44173,1183,4092,1763725930009409
8905,0,128,0,0,0,4663,1763725930009678
8905,5,128,288,44391,1220,3662,1763725930009730
8906,0,128,0,0,0,5109,1763725930009974
8906,5,128,288,44379,1195,4261,1763725930010027
8907,0,128,0,0,0,4224,1763725930010294
8907,5,128,288,44585,1160,3963,1763725930010347
8908,0,128,0,0,0,4258,1763725930010623
8908,5,128,288,44231,1114,3757,1763725930010675
8909,0,128,0,0,0,4895,1763725930010944
8909,5,128,288,53595,1285,4806,1763725930011007
8910,0,128,0,0,0,4900,1763725930011276
8910,5,128,288,45143,1185,4060,1763725930011330
8911,0,128,0,0,0,4633,1763725930011601
8911,5,128,288,44688,1180,3714,1763725930011654
8912,0,128,0,0,0,39351,1763725930011975
8912,5,128,288,72513,3670,7697,1763725930012066
8913,0,128,0,0,0,8270,1763725930012367
8913,5,128,288,50656,1606,6778,1763725930012430
8914,0,128,0,0,0,7515,1763725930012705
8914,5,128,288,47895,1223,8870,1763725930012766
8915,0,128,0,0,0,8731,1763725930013040
8915,5,128,288,44995,1339,4893,1763725930013095
8916,0,128,0,0,0,7358,1763725930013367
8916,5,128,288,46116,1388,5728,1763725930013423
8917,0,128,0,0,0,7192,1763725930013696
8917,5,128,288,39762,1375,4035,1763725930013745
8918,0,128,0,0,0,5933,1763725930013981
8918,5,128,288,37582,1098,2907,1763725930014025
8919,0,128,0,0,0,3843,1763725930014291
8919,5,128,288,34371,932,3440,1763725930014332
8920,0,128,0,0,0,3635,1763725930014596
8920,5,128,288,32011,915,2969,1763725930014634
8921,0,128,0,0,0,3114,1763725930014898
8921,5,128,288,35812,1103,3308,1763725930014940
8922,0,128,0,0,0,4788,1763725930015206
8922,5,128,288,32279,1157,4448,1763725930015247
8923,0,128,0,0,0,5111,1763725930015522
8923,5,128,288,32165,1242,4051,1763725930015563
8924,0,128,0,0,0,4643,1763725930015830
8924,5,128,288,32041,988,3244,1763725930015870
8925,0,128,0,0,0,4873,1763725930016138
8925,5,128,288,32034,927,2840,1763725930016176
8926,0,128,0,0,0,3328,1763725930016440
8926,5,128,288,31015,808,2908,1763725930016477
8927,0,128,0,0,0,2921,1763725930016745
8927,5,128,288,28619,757,3194,1763725930016780
8928,0,128,0,0,0,2941,1763725930017042
8928,5,128,288,29131,797,2562,1763725930017076
8929,0,128,0,0,0,3043,1763725930017338
8929,5,128,288,29441,808,2708,1763725930017372
8930,0,128,0,0,0,2787,1763725930017635
8930,5,128,288,29935,812,2762,1763725930017671
8931,0,128,0,0,0,3028,1763725930017933
8931,5,128,288,37656,931,2990,1763725930017976
8932,0,128,0,0,0,2923,1763725930018246
8932,5,128,288,31968,847,2685,1763725930018283
8933,0,128,0,0,0,3100,1763725930018546
8933,5,128,288,32263,914,3005,1763725930018585
8934,0,128,0,0,0,3159,1763725930018848
8934,5,128,288,33942,943,2921,1763725930018888
8935,0,128,0,0,0,3457,1763725930019153
8935,5,128,288,34857,959,2945,1763725930019194
8936,0,128,0,0,0,3245,1763725930019457
8936,5,128,288,34726,902,2905,1763725930019498
8937,0,128,0,0,0,3284,1763725930019769
8937,5,128,288,35693,1003,5042,1763725930019813
8938,0,128,0,0,0,3870,1763725930020078
8938,5,128,288,36191,941,3218,1763725930020121
8939,0,128,0,0,0,3274,1763725930020384
8939,5,128,288,37117,1116,3330,1763725930020429
8940,0,128,0,0,0,3472,1763725930020693
8940,5,128,288,38823,1088,3421,1763725930020739
8941,0,128,0,0,0,5804,1763725930020975
8941,5,128,288,39831,1116,3421,1763725930021022
8942,0,128,0,0,0,5137,1763725930021296
8942,5,128,288,39787,1056,3481,1763725930021343
8943,0,128,0,0,0,3717,1763725930021609
8943,5,128,288,40982,1131,3549,1763725930021657
8944,0,128,0,0,0,3803,1763725930021924
8944,5,128,288,50545,1281,4420,1763725930021984
8945,0,128,0,0,0,4111,1763725930022252
8945,5,128,288,44503,1205,3925,1763725930022304
8946,0,128,0,0,0,5243,1763725930022573
8946,5,128,288,44293,1136,3826,1763725930022625
8947,0,128,0,0,0,4206,1763725930022902
8947,5,128,288,44656,1212,4029,1763725930022955
8948,0,128,0,0,0,4667,1763725930023231
8948,5,128,288,46722,1299,3933,1763725930023286
8949,0,128,0,0,0,4584,1763725930023555
8949,5,128,288,46973,1306,4455,1763725930023611
8950,0,128,0,0,0,4400,1763725930023879
8950,5,128,288,48972,1338,4281,1763725930023937
8951,0,128,0,0,0,4824,1763725930024208
8951,5,128,288,49809,1398,4645,1763725930024267
8952,0,128,0,0,0,4608,1763725930024546
8952,5,128,288,49673,1310,4432,1763725930024605
8953,0,128,0,0,0,4541,1763725930024874
8953,5,128,288,51923,1407,4710,1763725930024936
8954,0,128,0,0,0,5241,1763725930025208
8954,5,128,288,51537,1380,4483,1763725930025269
8955,0,128,0,0,0,4689,1763725930025539
8955,5,128,288,49724,1315,4835,1763725930025598
8956,0,128,0,0,0,4641,1763725930025868
8956,5,128,288,53614,1481,4998,1763725930025931
8957,0,128,0,0,0,5720,1763725930026214
8957,5,128,288,53177,1405,4727,1763725930026276
8958,0,128,0,0,0,5127,1763725930026547
8958,5,128,288,51774,1363,4499,1763725930026608
8959,0,128,0,0,0,4421,1763725930026877
8959,5,128,288,49939,1351,4369,1763725930026936
8960,0,128,0,0,0,5674,1763725930027208
8960,5,128,288,51949,1453,4553,1763725930027270
8961,0,128,0,0,0,4906,1763725930027541
8961,5,128,288,52949,1395,4588,1763725930027604
8962,0,128,0,0,0,5984,1763725930027886
8962,5,128,288,49568,1340,4162,1763725930027944
8963,0,128,0,0,0,4817,1763725930028215
8963,5,128,288,49958,1357,4598,1763725930028274
8964,0,128,0,0,0,4806,1763725930028544
8964,5,128,288,52114,1403,4855,1763725930028606
8965,0,128,0,0,0,11078,1763725930028893
8965,5,128,288,82109,2299,7554,1763725930028990
8966,0,128,0,0,0,15210,1763725930029299
8966,5,128,288,68985,3823,14597,1763725930029393
8967,0,128,0,0,0,24889,1763725930029714
8967,5,128,288,69759,4340,17274,1763725930029811
8968,0,128,0,0,0,17619,1763725930030111
8968,5,128,288,65849,3771,14208,1763725930030202
8969,0,128,0,0,0,6832,1763725930030482
8969,5,128,288,47220,1442,4080,1763725930030538
8970,0,128,0,0,0,31594,1763725930030939
8970,5,128,288,80043,3305,8836,1763725930031037
8971,0,128,0,0,0,5015,1763725930031327
8971,5,128,288,42535,1207,3885,1763725930031377
8972,0,128,0,0,0,3955,1763725930031644
8972,5,128,288,39934,1028,3836,1763725930031691
8973,0,128,0,0,0,7648,1763725930031962
8973,5,128,288,38691,894,4022,1763725930032008
8974,0,128,0,0,0,3486,1763725930032272
8974,5,128,288,35490,948,3090,1763725930032314
8975,0,128,0,0,0,3920,1763725930032579
8975,5,128,288,34448,939,3896,1763725930032620
8976,0,128,0,0,0,4032,1763725930032893
8976,5,128,288,34626,1104,4272,1763725930032936
8977,0,128,0,0,0,8350,1763725930033205
8977,5,128,288,36129,1122,4892,1763725930033250
8978,0,128,0,0,0,6274,1763725930033521
8978,5,128,288,37233,1591,4809,1763725930033569
8979,0,128,0,0,0,7207,1763725930033841
8979,5,128,288,36516,1374,5039,1763725930033887
8980,0,128,0,0,0,4839,1763725930034156
8980,5,128,288,33230,907,2996,1763725930034195
8981,0,128,0,0,0,3660,1763725930034466
8981,5,128,288,32512,925,2827,1763725930034504
8982,0,128,0,0,0,3627,1763725930034768
8982,5,128,288,33169,973,3044,1763725930034807
8983,0,128,0,0,0,3441,1763725930035071
8983,5,128,288,34224,918,2971,1763725930035112
8984,0,128,0,0,0,3391,1763725930035375
8984,5,128,288,34747,933,2979,1763725930035416
8985,0,128,0,0,0,3737,1763725930035681
8985,5,128,288,36108,984,3115,1763725930035723
8986,0,128,0,0,0,5394,1763725930035977
8986,5,128,288,36297,992,3332,1763725930036020
8987,0,128,0,0,0,4187,1763725930036287
8987,5,128,288,35955,967,3586,1763725930036330
8988,0,128,0,0,0,3723,1763725930036594
8988,5,128,288,36936,1056,3737,1763725930036639
8989,0,128,0,0,0,3739,1763725930036904
8989,5,128,288,39032,1057,3399,1763725930036950
8990,0,128,0,0,0,3949,1763725930037217
8990,5,128,288,39768,1078,3896,1763725930037264
8991,0,128,0,0,0,4243,1763725930037538
8991,5,128,288,39910,1106,3542,1763725930037585
8992,0,128,0,0,0,4137,1763725930037853
8992,5,128,288,41842,1096,3866,1763725930037902
8993,0,128,0,0,0,4333,1763725930038170
8993,5,128,288,41632,1109,3627,1763725930038219
8994,0,128,0,0,0,4339,1763725930038486
8994,5,128,288,43411,1146,4057,1763725930038538
8995,0,128,0,0,0,4407,1763725930038805
8995,5,128,288,44034,1165,3938,1763725930038857
8996,0,128,0,0,0,4548,1763725930039134
8996,5,128,288,44280,1174,3864,1763725930039186
8997,0,128,0,0,0,4408,1763725930039454
8997,5,128,288,45866,1235,4075,1763725930039508
8998,0,128,0,0,0,4383,1763725930039777
8998,5,128,288,46439,1270,4077,1763725930039832
8999,0,128,0,0,0,5031,1763725930040101
8999,5,128,288,46898,1237,4045,1763725930040157
9000,0,128,0,0,0,4779,1763725930040426
9000,5,128,288,46676,1302,4383,1763725930040482
9001,0,128,0,0,0,4810,1763725930040762
9001,5,128,288,49457,1364,4375,1763725930040820
9002,0,128,0,0,0,5219,1763725930041091
9002,5,128,288,51888,1392,4747,1763725930041152
9003,0,128,0,0,0,5157,1763725930041424
9003,5,128,288,52996,1410,5181,1763725930041487
9004,0,128,0,0,0,6031,1763725930041760
9004,5,128,288,53109,1441,4688,1763725930041823
9005,0,128,0,0,0,5486,1763725930042104
9005,5,128,288,53075,1443,4930,1763725930042168
9006,0,128,0,0,0,5003,1763725930042439
9006,5,128,288,52727,1368,5060,1763725930042501
9007,0,128,0,0,0,5413,1763725930042775
9007,5,128,288,56941,1546,4813,1763725930042842
9008,0,128,0,0,0,6491,1763725930043116
9008,5,128,288,56780,1519,4975,1763725930043183
9009,0,128,0,0,0,5829,1763725930043457
9009,5,128,288,56608,1499,4787,1763725930043524
9010,0,128,0,0,0,5808,1763725930043808
9010,5,128,288,60708,1625,5444,1763725930043880
9011,0,128,0,0,0,6506,1763725930044158
9011,5,128,288,61858,1937,6269,1763725930044233
9012,0,128,0,0,0,7059,1763725930044509
9012,5,128,288,61727,1711,5623,1763725930044582
9013,0,128,0,0,0,6329,1763725930044857
9013,5,128,288,61279,1682,6064,1763725930044931
9014,0,128,0,0,0,6715,1763725930045209
9014,5,128,288,62257,1945,5297,1763725930045282
9015,0,128,0,0,0,6726,1763725930045570
9015,5,128,288,61577,1670,6036,1763725930045644
9016,0,128,0,0,0,8867,1763725930045927
9016,5,128,288,87696,2860,10314,1763725930046033
9017,0,128,0,0,0,9893,1763725930046320
9017,5,128,288,66395,2163,6746,1763725930046401
9018,0,128,0,0,0,8249,1763725930046686
9018,5,128,288,62669,1698,6665,1763725930046762
9019,0,128,0,0,0,7227,1763725930047041
9019,5,128,288,61046,1619,5717,1763725930047113
9020,0,128,0,0,0,7520,1763725930047404
9020,5,128,288,61838,1672,6547,1763725930047479
9021,0,128,0,0,0,8724,1763725930047762
9021,5,128,288,61811,1719,6419,1763725930047837
9022,0,128,0,0,0,8986,1763725930048119
9022,5,128,288,61289,1667,6715,1763725930048193
9023,0,128,0,0,0,8009,1763725930048472
9023,5,128,288,61783,1758,6472,1763725930048546
9024,0,128,0,0,0,7129,1763725930048828
9024,5,128,288,61224,1623,5361,1763725930048900
9025,0,128,0,0,0,6293,1763725930049189
9025,5,128,288,61321,1595,5472,1763725930049261
9026,0,128,0,0,0,6798,1763725930049537
9026,5,128,288,61219,1621,6049,1763725930049610
